StartTime,EndTime,SmallConc,LargeConc
2021-06-09 09:43:17,2021-06-09 09:43:21,838.553627586365,89.8020910196006
2021-06-09 09:43:34,2021-06-09 09:43:37,626.588866829872,287.550230607856
