StartTime,EndTime,SmallConc,LargeConc
2021-05-29 06:41:45,2021-05-29 06:41:50,576.764075009152,0.637103248387575
2021-05-29 06:48:36,2021-05-29 06:48:44,1157.76342497932,21.4613605630067
2021-05-29 06:55:04,2021-05-29 06:55:07,734.022414207458,35.0655244560912
2021-05-29 06:55:14,2021-05-29 06:55:16,197.04555144906,13.9075773799171
2021-05-29 07:00:31,2021-05-29 07:00:35,125.777146875858,20.3065497111529
2021-05-29 07:04:16,2021-05-29 07:04:19,323.945182860829,59.3856302574277
2021-05-29 07:04:26,2021-05-29 07:04:31,143.777313391368,27.1876453015332
2021-05-29 07:04:47,2021-05-29 07:04:51,37.7659029062837,2.8545355565846
