Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude,DewPoint,MixingRatio
29-May-2021 19:04:54,-14.139687538147,7.31950092315674,1.36911571025848,6074.6630859375,37.4726028442383,-103.601760864258,-22.3469314575195,1.31582570075989
29-May-2021 19:04:55,-14.3842897415161,8.24425983428955,1.34988939762115,6076.810546875,37.4736442565918,-103.600646972656,-23.4182224273682,1.19736957550049
29-May-2021 19:04:56,-14.7047367095947,8.47936344146729,1.44606697559357,6079.9619140625,37.4747314453125,-103.599494934082,-23.5579738616943,1.18339335918427
29-May-2021 19:04:57,-14.6893358230591,8.89429569244385,2.07772946357727,6083.185546875,37.4757843017578,-103.598365783691,-23.5316581726074,1.18681240081787
29-May-2021 19:04:58,-14.193733215332,10.0575437545776,2.8992600440979,6085.77587890625,37.476879119873,-103.597213745117,-23.2484073638916,1.21741163730621
29-May-2021 19:04:59,-13.3958749771118,9.27968788146973,3.94882130622864,6087.439453125,37.477855682373,-103.596115112305,-22.4585494995117,1.30664563179016
29-May-2021 19:05:00,-12.839879989624,9.94247436523438,4.93841457366943,6087.3876953125,37.4789390563965,-103.594955444336,-21.9971237182617,1.36034858226776
29-May-2021 19:05:01,-12.7289981842041,8.48734951019287,5.50502777099609,6085.28564453125,37.4799957275391,-103.593849182129,-21.3761253356934,1.43693244457245
29-May-2021 19:05:02,-12.6347360610962,8.26969242095947,2.35812926292419,6081.2353515625,37.4810829162598,-103.592720031738,-20.7263622283936,1.51848006248474
29-May-2021 19:05:03,-12.216513633728,7.74158954620361,0.117158748209476,6076.5283203125,37.4821357727051,-103.591590881348,-20.3671169281006,1.56562995910645
29-May-2021 19:05:04,-12.1274566650391,8.31309986114502,0.109239339828491,6071.58251953125,37.4832305908203,-103.590461730957,-19.515645980835,1.68289816379547
29-May-2021 19:05:05,-12.4262056350708,7.73408699035645,0.089021161198616,6067.3115234375,37.4842872619629,-103.58935546875,-18.9959030151367,1.75860464572906
29-May-2021 19:05:06,-12.7913999557495,7.1590142250061,0.383718639612198,6064.17138671875,37.4853744506836,-103.588233947754,-18.435604095459,1.84452676773071
29-May-2021 19:05:07,-13.4746608734131,8.10208129882812,0.8291295170784,6062.07763671875,37.4864921569824,-103.587127685547,-17.7998218536377,1.94654321670532
29-May-2021 19:05:08,-14.2075872421265,10.7929964065552,0.980254888534546,6061.3291015625,37.487606048584,-103.586029052734,-16.8710117340088,2.10632753372192
29-May-2021 19:05:09,-14.2228860855103,12.8286209106445,1.04037535190582,6061.93603515625,37.4886703491211,-103.584976196289,-16.6371917724609,2.14802098274231
