Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude,DewPoint,MixingRatio
29-May-2021 18:59:54,-11.6495914459229,5.42769289016724,1.0557564496994,5744.8095703125,37.4775848388672,-103.586868286133,-23.8017063140869,1.10769355297089
29-May-2021 18:59:55,-11.9359283447266,4.89727973937988,1.05893039703369,5746.0244140625,37.4765892028809,-103.587646484375,-23.1824836730957,1.17094838619232
29-May-2021 18:59:56,-11.9311637878418,5.40386295318604,1.11819636821747,5747.0478515625,37.4755668640137,-103.588455200195,-22.5795574188232,1.23471975326538
29-May-2021 18:59:57,-11.8835620880127,4.50815105438232,1.37203025817871,5748.248046875,37.4745826721191,-103.589248657227,-22.3430461883545,1.26203918457031
29-May-2021 18:59:58,-11.8943958282471,3.92514538764954,1.56575882434845,5749.1962890625,37.473560333252,-103.59008026123,-21.3209552764893,1.38053846359253
29-May-2021 18:59:59,-11.6862630844116,5.13380479812622,1.93192946910858,5749.8310546875,37.4725914001465,-103.590873718262,-21.1510963439941,1.40035629272461
29-May-2021 19:00:00,-11.5063791275024,5.74373006820679,2.67148852348328,5750.4697265625,37.4715766906738,-103.59171295166,-20.400260925293,1.49571323394775
29-May-2021 19:00:01,-11.1181411743164,3.592200756073,3.41380929946899,5750.5126953125,37.4705963134766,-103.59253692627,-19.2342109680176,1.65443670749664
29-May-2021 19:00:02,-11.1115999221802,5.70359563827515,3.99029541015625,5749.89501953125,37.4695854187012,-103.593406677246,-19.0472755432129,1.67885088920593
29-May-2021 19:00:03,-10.94091796875,8.81046581268311,4.76096725463867,5749.79248046875,37.4686164855957,-103.594253540039,-18.1211929321289,1.81727886199951
29-May-2021 19:00:04,-10.5516166687012,9.33908843994141,5.17460918426514,5750.8466796875,37.467601776123,-103.595138549805,-17.5010452270508,1.91579580307007
29-May-2021 19:00:05,-10.429518699646,8.69102764129639,3.51300835609436,5752.94873046875,37.4666481018066,-103.595993041992,-16.7169208526611,2.04792332649231
29-May-2021 19:00:06,-10.3559656143188,7.09034776687622,0.249835878610611,5755.73779296875,37.4656372070312,-103.59691619873,-15.9540090560913,2.18553376197815
29-May-2021 19:00:07,-10.9454803466797,1.78582501411438,0.0281223300844431,5757.47509765625,37.4646873474121,-103.597793579102,-15.2302293777466,2.32427573204041
29-May-2021 19:00:08,-11.3314514160156,3.91177010536194,0.0061187744140625,5756.5380859375,37.4637069702148,-103.598724365234,-15.0375347137451,2.35651278495789
