StartTime,EndTime,SmallConc,LargeConc
2021-05-29 06:41:51,2021-05-29 06:41:54,1328.40145874023,5.71985647827387
2021-05-29 06:48:28,2021-05-29 06:48:35,1613.63065767288,31.5263568055816
2021-05-29 06:55:01,2021-05-29 06:55:03,204.113953900834,3.94530945271254
2021-05-29 06:55:07,2021-05-29 06:55:13,1176.54531615121,66.9627961348742
2021-05-29 06:59:53,2021-05-29 07:00:06,912.139167816112,71.983202705692
2021-05-29 07:00:08,2021-05-29 07:00:10,398.183707873027,64.5706598075728
2021-05-29 07:04:19,2021-05-29 07:04:25,995.465919494629,178.255512210407
2021-05-29 07:04:52,2021-05-29 07:05:14,NaN,NaN
