Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,LWC_cdp,LWC_king,LWC_2dc,EffRadius_cdp,EffRadius_2dc,TotalConc_2dc_L,TotalConc_cdp_cm3,Icing,SatVapPres,MoistStaticEnergy,SatMixingRatio,MRchange,HeightAbvCloudBase,TempAbvCloudBase,DryAirDensity,LWC_over_Density
2021-05-29 07:04:52,6075.2744140625,37.4705276489258,-103.604042053223,3.83192706108093,-14.1160678863525,484.539337158203,-21.4418754577637,1.4250875711441,0.926506519317627,1.10760855674744,0.0230323243886232,0.0575944446027279,0,6.39810466766357,0,0,31.4266700744629,1.40434885025024,2.06065412868679,51839.3202734692,2.65654610892887,-3.02095389107113,1575.2744140625,-22.0160678863525,0.651764176066639,0.0883669994725811
2021-05-29 07:04:53,6074.22509765625,37.4715843200684,-103.602920532227,5.75456571578979,-14.0881977081299,484.716949462891,-21.7852115631104,1.38251757621765,0.899124264717102,1.07498955726624,0.00199579470790923,0.0415904819965363,0,5.74661350250244,0,0,3.24639129638672,1.38677048683167,2.06535319068638,51870.1191535156,2.66165013133494,-3.01584986866506,1574.22509765625,-21.9881977081299,0.651932942887203,0.0637956440923897
2021-05-29 07:04:54,6074.6630859375,37.4726028442383,-103.601760864258,7.31950092315674,-14.139687538147,484.718902587891,-22.3469314575195,1.31582570075989,0.856016099452972,1.02324628829956,0,0.035231526941061,0,0,0,0,0,1.36911571025848,2.05667920597748,51793.9932226618,2.65041348617368,-3.02708651382632,1574.6630859375,-22.039687538147,0.652065171011424,0.0540306835993297
2021-05-29 07:04:55,6076.810546875,37.4736442565918,-103.600646972656,8.24425983428955,-14.3842897415161,484.408905029297,-23.4182224273682,1.19736957550049,0.779339790344238,0.930710792541504,2.35965856631992e-07,0.0346513316035271,0,1.25,0,0,0.0288423411548138,1.34988939762115,2.01591625805552,51438.7616037195,2.59933278819928,-3.07816721180073,1576.810546875,-22.2842897415161,0.652264128944839,0.0531246929975778
2021-05-29 07:04:56,6079.9619140625,37.4747314453125,-103.599494934082,8.47936344146729,-14.7047367095947,484.051788330078,-23.5579738616943,1.18339335918427,0.770646691322327,0.91918957233429,0.314859986305237,0.323163390159607,0,6.53519201278687,0,0,537.242309570312,1.44606697559357,1.96360634776427,50979.3748369259,2.53348493897364,-3.14401506102636,1579.9619140625,-22.6047367095947,0.652591413553497,0.495200187204294
2021-05-29 07:04:57,6083.185546875,37.4757843017578,-103.598365783691,8.89429569244385,-14.6893358230591,483.772521972656,-23.5316581726074,1.18681240081787,0.772377133369446,0.921308398246765,0.490273177623749,0.543596208095551,0.000101786674349569,5.78787422180176,49.9999961853027,0.194398239254951,1252.70251464844,2.07772946357727,1.96609237876087,51038.3462969928,2.53817588241822,-3.13932411758178,1583.185546875,-22.5893358230591,0.652176047301638,0.833511458055944
2021-05-29 07:04:58,6085.77587890625,37.476879119873,-103.597213745117,10.0575437545776,-14.193733215332,483.734558105469,-23.2484073638916,1.21741163730621,0.790673851966858,0.944941580295563,1.01104438304901,0.880673408508301,0,7.04271125793457,0,0,1346.28369140625,2.8992600440979,2.04760967463648,51832.1172305201,2.6440683555427,-3.03343164445731,1585.77587890625,-22.093733215332,0.650876800976358,1.35305699509836
2021-05-29 07:04:59,6087.439453125,37.477855682373,-103.596115112305,9.27968788146973,-13.3958749771118,483.286682128906,-22.4585494995117,1.30664563179016,0.845117807388306,1.01311993598938,1.35781395435333,1.1776407957077,0.000102552898169961,7.29429197311401,50,0.195861607789993,1603.12854003906,3.94882130622864,2.1851971403788,53112.0012939546,2.82516821029564,-2.85233178970436,1587.439453125,-21.2958749771118,0.648276796972956,1.81657094809893
2021-05-29 07:05:00,6087.3876953125,37.4789390563965,-103.594955444336,9.94247436523438,-12.839879989624,483.435028076172,-21.9971237182617,1.36034858226776,0.878166615962982,1.05499196052551,1.49100518226624,1.31001687049866,0,7.35177087783813,0,0,1709.20458984375,4.93841457366943,2.28589661520654,54001.27902186,2.9550665307058,-2.7224334692942,1587.3876953125,-20.739879989624,0.647090711060347,2.02447175968886
2021-05-29 07:05:01,6085.28564453125,37.4799957275391,-103.593849182129,8.48734951019287,-12.7289981842041,483.353912353516,-21.3761253356934,1.43693244457245,0.926940500736237,1.11406123638153,1.3399361371994,1.27334380149841,0,7.25441026687622,0,0,1579.27624511719,5.50502777099609,2.3064673754924,54161.4229535105,2.98228942390873,-2.69521057609127,1585.28564453125,-20.6289981842041,0.646706664061011,1.96896656901975
2021-05-29 07:05:02,6081.2353515625,37.4810829162598,-103.592720031738,8.26969242095947,-12.6347360610962,484.079315185547,-20.7263622283936,1.51848006248474,0.980532348155975,1.17889809608459,1.35797703266144,1.25284767150879,0,7.22913837432861,0,0,1647.41101074219,2.35812926292419,2.32408460820327,54263.4326226691,3.00065372319887,-2.67684627680113,1581.2353515625,-20.5347360610962,0.647442872964583,1.93507060441041
