StartTime,EndTime,SmallConc,LargeConc
2021-06-20 11:59:55,2021-06-21 12:00:04,857.422596216202,174.466318030283
2021-06-21 12:00:19,2021-06-21 12:00:21,1038.72872924805,368.610953232273
2021-06-21 12:07:31,2021-06-21 12:07:33,841.527982711792,149.109769965212
