Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude,DewPoint
05-Jun-2021 17:47:15,10.836127281189,0.149606257677078,1.2012665271759,2201.39184570312,33.7560539245605,-98.3885803222656,9.30000782012939
05-Jun-2021 17:47:16,10.7866048812866,0.335570782423019,1.1936217546463,2202.94750976562,33.7551040649414,-98.3876724243164,9.41234397888184
05-Jun-2021 17:47:17,10.6720428466797,-0.0949751362204552,1.1941100358963,2204.2275390625,33.7541999816895,-98.3867492675781,9.84482955932617
05-Jun-2021 17:47:18,10.483193397522,-0.238258391618729,1.24873733520508,2204.85131835938,33.7533073425293,-98.3857803344727,9.967209815979
05-Jun-2021 17:47:19,10.5310535430908,-0.376254677772522,1.28192567825317,2204.79418945312,33.75244140625,-98.3848037719727,10.4047794342041
05-Jun-2021 17:47:20,10.6719064712524,-0.796233117580414,1.29619288444519,2203.90087890625,33.7516021728516,-98.3837356567383,10.695107460022
05-Jun-2021 17:47:21,10.608250617981,-1.2596789598465,1.29127943515778,2202.52319335938,33.750789642334,-98.3826599121094,11.053183555603
05-Jun-2021 17:47:22,10.4515333175659,-1.01346695423126,1.3051346540451,2201.41088867188,33.7500076293945,-98.3815841674805,11.6266555786133
05-Jun-2021 17:47:23,10.4608535766602,-1.11293339729309,1.29509425163269,2201.13793945312,33.7492904663086,-98.3804321289062,11.792311668396
05-Jun-2021 17:47:24,10.6097440719604,-0.450619578361511,1.29681849479675,2201.21166992188,33.7485809326172,-98.3792495727539,11.7535915374756
05-Jun-2021 17:47:25,10.5703535079956,0.520079731941223,1.31772327423096,2201.18310546875,33.7479057312012,-98.378044128418,12.1705694198608
05-Jun-2021 17:47:26,10.3962926864624,-0.966558396816254,1.29210340976715,2200.93872070312,33.7472724914551,-98.3768081665039,12.1855669021606
05-Jun-2021 17:47:27,10.3633003234863,-2.25246787071228,1.30131995677948,2200.47631835938,33.7466697692871,-98.3755416870117,12.2511034011841
05-Jun-2021 17:47:28,10.4370040893555,-1.01217246055603,1.30620276927948,2199.98754882812,33.7461204528809,-98.3742370605469,12.4228925704956
05-Jun-2021 17:47:29,10.4041957855225,-1.68091666698456,1.31223011016846,2199.46459960938,33.7455863952637,-98.3729248046875,12.4907941818237
05-Jun-2021 17:47:30,10.4965724945068,-1.3344783782959,1.30345618724823,2198.91748046875,33.7450904846191,-98.37158203125,12.5368843078613
05-Jun-2021 17:47:31,10.546441078186,-0.0593913793563843,1.27454030513763,2198.93676757812,33.7446670532227,-98.3702087402344,12.2946348190308
05-Jun-2021 17:47:32,10.742377281189,-0.601192951202393,1.25650417804718,2199.25439453125,33.7442588806152,-98.3688354492188,11.3385763168335
