Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude,DewPoint,MixingRatio
05-Jun-2021 18:52:28,13.900426864624,-0.112815223634243,1.26900136470795,1557.05554199219,33.8932800292969,-97.39111328125,13.8080396652222,11.8595361709595
05-Jun-2021 18:52:29,13.8076095581055,1.00274503231049,1.23135733604431,1560.86193847656,33.8938026428223,-97.389778137207,13.9034585952759,11.9310340881348
05-Jun-2021 18:52:30,13.7650861740112,2.23321843147278,1.24985122680664,1565.51513671875,33.8943748474121,-97.3884506225586,14.2576742172241,12.2220306396484
05-Jun-2021 18:52:31,14.0374393463135,3.58095741271973,1.28406190872192,1571.50817871094,33.8949775695801,-97.3871688842773,14.505651473999,12.4249200820923
05-Jun-2021 18:52:32,14.1357145309448,4.89736032485962,1.2893568277359,1579.00817871094,33.8956146240234,-97.3858871459961,14.4950857162476,12.4301853179932
05-Jun-2021 18:52:33,14.3341255187988,3.89165329933167,1.29381251335144,1587.71875,33.8962745666504,-97.384635925293,15.2251529693604,13.0717029571533
05-Jun-2021 18:52:34,14.3783502578735,4.41845560073853,1.29593348503113,1596.59265136719,33.8969879150391,-97.3834075927734,15.1587038040161,13.0256681442261
05-Jun-2021 18:52:35,14.3159532546997,3.89066767692566,1.29977869987488,1605.17663574219,33.8976631164551,-97.3821640014648,15.369255065918,13.2295188903809
05-Jun-2021 18:52:36,14.285665512085,4.21091842651367,1.30109107494354,1612.498046875,33.8983612060547,-97.3809356689453,15.4196815490723,13.277904510498
05-Jun-2021 18:52:37,14.1996803283691,5.60401439666748,1.30118262767792,1618.87854003906,33.8990821838379,-97.3797073364258,15.3165950775146,13.1953144073486
05-Jun-2021 18:52:38,14.1717882156372,5.0327615737915,1.29771876335144,1624.90454101562,33.8997993469238,-97.3784561157227,15.4646310806274,13.3351249694824
05-Jun-2021 18:52:39,14.1778364181519,3.97024178504944,1.29691004753113,1630.64904785156,33.9005165100098,-97.3772277832031,15.264910697937,13.179051399231
05-Jun-2021 18:52:40,13.9821672439575,0.8012615442276,1.29605555534363,1635.37219238281,33.9012031555176,-97.3759841918945,15.1702308654785,13.1093807220459
05-Jun-2021 18:52:41,13.7538480758667,0.527271807193756,1.29755091667175,1638.53869628906,33.9018745422363,-97.3747177124023,14.9356460571289,12.9089317321777
05-Jun-2021 18:52:42,14.0303287506104,2.87102699279785,1.29181349277496,1640.71020507812,33.9025230407715,-97.3734512329102,14.8772249221802,12.8477945327759
05-Jun-2021 18:52:43,14.1655893325806,2.95404672622681,1.29965674877167,1643.23706054688,33.9031410217285,-97.3721694946289,14.5613536834717,12.5924320220947
05-Jun-2021 18:52:44,14.0701560974121,-0.615945756435394,1.29845118522644,1646.1728515625,33.903751373291,-97.3708724975586,15.1590900421143,13.1081094741821
05-Jun-2021 18:52:45,13.7007894515991,1.08585834503174,1.29318690299988,1649.11877441406,33.9043159484863,-97.3695678710938,14.8727960586548,12.8548431396484
05-Jun-2021 18:52:46,13.5578308105469,0.0756111145019531,1.2721141576767,1652.45300292969,33.904899597168,-97.3682632446289,14.2715301513672,12.3697624206543
