StartTime,EndTime,Duration_s,LWC_cdp,LWC_king,LWC_2dc,TotalConc_cdp_cm3,TotalConc_2dc_L,EffRad_cdp,EffRad_2dc,AverageAlt,AverageTemp,MaxUpdraft,MeanUpdraft,HeightAboveCB,AbsoluteHumidity,MixingRatio,VaporPressure,SaturationPessure,SaturationMixingRatio,StaticPres_hPa,DryAirDensity,LWC_over_density,SpecificHeatCapacity,MoistStaticEnergy
05-Jun-2021 18:48:59,05-Jun-2021 18:49:02,3,0.65793813765049,0.669051699340343,4.99207399116131e-05,752.092277526855,0.151440855115652,7.30895090103149,21.8750009536743,1412.58898925781,14.6949329376221,4.90376043319702,4.26398915052414,492.588989257812,12.8421719074249,12.6065182685852,17.0598735809326,16.8093247695147,12.3267711213225,858.795715332031,1.03955965997956,0.64359144077743,1029.30605986302,59798.2178187789
05-Jun-2021 18:52:31,05-Jun-2021 18:52:39,8,1.31347374121348,1.29090648227268,3.73768966205211e-05,1186.50494384766,0.169207973612679,7.92675378587511,16.6666666666667,1602.99273003472,14.2262837092082,5.60401439666748,4.38855894406637,682.992730034722,12.978646490309,13.0188211864895,17.2132771809896,16.351014505099,12.2299283591647,839.673502604167,1.01807039585777,1.2679933406619,1030.26621749368,60953.2566077056
05-Jun-2021 18:53:36,05-Jun-2021 18:53:39,3,1.12960369698703,1.01430691033602,0,860.25577545166,0,8.21320903301239,0,1928.94039916992,12.4380886554718,4.69886684417725,4.02012854814529,1008.94039916992,11.3745682239532,11.7568955421448,14.9918539524078,14.676963268998,11.2923408600405,808.175979614258,0.986016323785352,1.02869180343998,1028.12427944753,59933.7025919495
05-Jun-2021 18:55:13,05-Jun-2021 18:55:15,2,1.68582741419474,1.48246856530507,0,710.818115234375,0,10.4612143834432,0,2425.41780598958,9.17342058817546,4.02873182296753,3.60265231132507,1505.41780598958,8.78454526265462,9.49832185109456,11.4456933339437,11.7217566268091,9.62701000871035,760.996602376302,0.939190841616648,1.57845296143782,1026.09394260567,57259.0531119628
