Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,LWC_cdp,LWC_king,LWC_2dc,EffRadius_cdp,EffRadius_2dc,TotalConc_2dc_L,TotalConc_cdp_cm3,Icing,MeanDiam,SatVapPres,SatMixingRatio,HeightAbvCloudBase,DryAirDensity,LWC_over_Density,SpecificHeatCapacity,MoistStaticEnergy
2021-06-05 06:48:59,1410.79052734375,34.1021003723145,-97.4725189208984,3.68883490562439,14.621711730957,859.27099609375,15.6737375259399,13.1688356399536,13.4140243530273,17.8151035308838,0.413334846496582,0.437046438455582,8.57388877193443e-05,7.252366065979,37.5000038146973,0.388146281242371,509.314117431641,1.29533839225769,8.69464874267578,16.6100333675915,12.2604952782171,490.79052734375,1.04039955078858,0.420075573969943,1028.77863895098,59531.7505524972
2021-06-05 06:49:00,1411.82104492188,34.1009483337402,-97.4721145629883,4.90376043319702,14.7049751281738,859.012512207031,14.6364164352417,12.3055925369263,12.5443620681763,16.6649303436279,0.554525673389435,0.580255448818207,0,6.73115015029907,0,0,888.808898925781,1.29988551139832,7.93584823608398,16.6994787955921,12.3316099820868,491.821044921875,1.03978573032912,0.558052906375758,1029.159186457,59810.9630452152
2021-06-05 06:49:01,1413.265625,34.0997772216797,-97.4717330932617,4.12756824493408,14.8066940307617,858.671752929688,14.6137094497681,12.2920427322388,12.5214204788208,16.6403312683105,0.758965969085693,0.776477158069611,0,7.60706043243408,0,0,739.335510253906,1.29562830924988,9.73839950561523,16.8093247695147,12.4193688385496,493.265625,1.03900610851935,0.747326846014543,1029.66338614591,60156.7553035531
2021-06-05 06:49:02,1414.47875976562,34.0986099243164,-97.4713821411133,4.33579301834106,14.6463508605957,858.227600097656,15.0541410446167,12.6596021652222,12.8888807296753,17.1191291809082,0.904926061630249,0.882427752017975,0.000113944071927108,7.64522695541382,50,0.217617139220238,870.910583496094,1.29625391960144,9.74073314666748,16.6364578611198,12.2956103864365,494.478759765625,1.03904725028121,0.849266240567168,1029.62367546115,59693.4430273609
