Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
16-Jun-2022 17:55:21,2.43922446699082,2.88582926598504,39994,4164.54479206584,29.7161828072365,29.7161828072365
16-Jun-2022 17:55:22,2.26333089284952,1.85028088230165,39992,4164.98901198323,29.7159151008941,29.7159151008941
16-Jun-2022 17:55:23,1.83694584682939,0.304145123246045,39991,4164.75596651348,29.7156422900504,29.7156422900504
16-Jun-2022 17:55:24,1.74412761975407,0.31580810526582,39991,4164.46159405823,29.7153675872942,29.7153675872942
16-Jun-2022 17:55:25,1.61897850023234,2.34548108686705,39990,4165.01507713497,29.7150913558471,29.7150913558471
16-Jun-2022 17:55:26,2.15594532166352,-0.436733796573525,39988,4166.76427838169,29.7148177993635,29.7148177993635
16-Jun-2022 17:55:27,2.75158230060958,6.81601093082444,39987,4170.30928725212,29.7145553944837,29.7145553944837
16-Jun-2022 17:55:28,3.26428456771868,7.43381282154369,39985,4176.29149778551,29.7143058609384,29.7143058609384
16-Jun-2022 17:55:29,3.84186230550586,10.8100999615657,39984,4183.76050815943,29.7140631628275,29.7140631628275
16-Jun-2022 17:55:30,3.85653967156048,6.61593280740344,39984,4190.89398417069,29.7138296662892,29.7138296662892
16-Jun-2022 17:55:31,4.04826552278587,6.66553425421357,39983,4195.31924406779,29.7136031438054,29.7136031438054
16-Jun-2022 17:55:32,4.07837863647569,7.76368298364301,39984,4198.06516918257,29.7133855462212,29.7133855462212
16-Jun-2022 17:55:33,3.75322118216491,8.9173870476314,39984,4200.38096093935,29.7131810191917,29.7131810191917
16-Jun-2022 17:55:34,3.56476550113877,9.42766756748843,39984,4203.34045983375,29.7129881409456,29.7129881409456
16-Jun-2022 17:55:35,3.35594061723702,9.61961501780521,39983,4206.37390060141,29.7127996779328,29.7127996779328
16-Jun-2022 17:55:36,3.06781024060416,13.5832861287939,39983,4208.95722292031,29.7126114442893,29.7126114442893
16-Jun-2022 17:55:37,3.2450277896055,11.5655340648682,39983,4211.14317374572,29.7124246396166,29.7124246396166
16-Jun-2022 17:55:38,2.63450690188341,10.7326306640307,39984,4211.94445520469,29.7122458627905,29.7122458627905
16-Jun-2022 17:55:39,1.97099223359942,8.46645731851493,39985,4211.93079915042,29.7120719623372,29.7120719623372
16-Jun-2022 17:55:40,2.3255531925625,7.3163281260075,39984,4211.71542201214,29.7119026746891,29.7119026746891
16-Jun-2022 17:55:41,2.03720013105101,13.0445095490932,39986,4212.08777879732,29.7117390071437,29.7117390071437
16-Jun-2022 17:55:42,2.92882104434068,5.11015672928384,39985,4214.19806492925,29.7115806108372,29.7115806108372
16-Jun-2022 17:55:43,3.32978136339563,12.5506643679127,39985,4215.54081588898,29.7114230191381,29.7114230191381
16-Jun-2022 17:55:44,3.76934436249206,16.634109491478,39985,4218.4051473936,29.7112618686698,29.7112618686698
16-Jun-2022 17:55:45,4.45119842803626,18.0716333047295,39984,4223.37380244843,29.7110955438763,29.7110955438763
16-Jun-2022 17:55:46,4.38086327061592,13.5422409405274,39983,4227.693369312,29.7109267961733,29.7109267961733
16-Jun-2022 17:55:47,4.44443618063093,15.6497413610192,39984,4227.96577895013,29.7107608905773,29.7107608905773
16-Jun-2022 17:55:48,4.7521426180017,15.6499215571355,39984,4225.14214662302,29.7105998825824,29.7105998825824
16-Jun-2022 17:55:49,4.21785433642674,9.81839889628442,39984,4220.63544423748,29.710449885402,29.710449885402
16-Jun-2022 17:55:50,3.43657114268575,10.449620000848,39983,4211.89661078947,29.7103097581299,29.7103097581299
16-Jun-2022 17:55:51,3.41325930319692,4.17675408247264,39985,4201.54084333053,29.7101769000106,29.7101769000106
16-Jun-2022 17:55:52,2.56530340437473,1.92729524118453,39990,4187.58495086904,29.7100470170566,29.7100470170566
16-Jun-2022 17:55:53,1.4394037405807,-2.28004822932492,39990,4171.62894129699,29.7099233168584,29.7099233168584
16-Jun-2022 17:55:54,1.28431323919568,0.899919445315601,39993,4157.35147789843,29.709808815334,29.709808815334
16-Jun-2022 17:55:55,1.45375019858398,-0.8321118590203,39994,4145.0748321918,29.7097003842147,29.7097003842147
