StartTime,EndTime,SmallConc,LargeConc
2021-06-05 08:33:01,2021-06-05 08:33:08,33.4750709943473,67.4168943427503
2021-06-05 08:34:02,2021-06-05 08:34:06,13.0196392849088,63.9086177945137
