Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,ConcCN,SatVapPres,MoistStaticEnergy,SatMixingRatio
21-Jun-2021 01:22:58,2275.33374023438,37.4763336181641,-97.6030578613281,1.11930358409882,19.8164710998535,773.866577148438,10.6708526611328,10.500337600708,9.50187969207764,12.847204208374,2841.08618164062,23.0705903437685,68872.0153968446,10.5003384956377
21-Jun-2021 01:22:59,2275.7529296875,37.4761047363281,-97.6042938232422,1.3634078502655,19.7564830780029,773.872192382812,10.7085008621216,10.5271778106689,9.52778339385986,12.8795900344849,2849.11401367188,22.9849290972998,68881.7615295569,10.5271785517078
21-Jun-2021 01:23:00,2276.14111328125,37.4758834838867,-97.6055221557617,1.55140161514282,19.691967010498,773.828186035156,10.7722129821777,10.5733480453491,9.57043552398682,12.9343967437744,2902.10766601562,22.8931134694843,68934.9068316203,10.573347933514
21-Jun-2021 01:23:01,2276.70971679688,37.4756774902344,-97.6067733764648,1.70633733272552,19.6331996917725,773.787963867188,10.812970161438,10.6030569076538,9.59830379486084,12.9694576263428,2872.09545898438,22.8097593439486,68954.5429742398,10.6030578612549
21-Jun-2021 01:23:02,2277.55249023438,37.4754753112793,-97.6079940795898,1.95345020294189,19.5747241973877,773.660827636719,10.7827577590942,10.5832166671753,9.58098220825195,12.9434671401978,2946.9609375,22.7270835465737,68853.2428036035,10.5832165522662
21-Jun-2021 01:23:03,2278.60791015625,37.4752807617188,-97.609245300293,1.94941651821136,19.5231304168701,773.438598632812,10.8111028671265,10.6065921783447,9.60072422027588,12.9678506851196,2900.7294921875,22.6543559358774,68869.1630998219,10.6065922297635
21-Jun-2021 01:23:04,2279.6982421875,37.4750747680664,-97.6104736328125,2.03581666946411,19.5438041687012,773.268310546875,10.8322038650513,10.6240711212158,9.61348342895508,12.9860019683838,2876.18359375,22.6834735088383,68944.7543253901,10.6240709973075
21-Jun-2021 01:23:05,2280.61938476562,37.4748497009277,-97.6117172241211,1.56704485416412,19.5662975311279,772.956848144531,10.7809915542603,10.5917549133301,9.58013343811035,12.9419479370117,2836.515625,22.7151911735134,68896.0149706563,10.5917549966761
21-Jun-2021 01:23:06,2281.11669921875,37.4746437072754,-97.6129608154297,1.7915256023407,19.5565528869629,773.099487304688,10.7922735214233,10.5978441238403,9.58763694763184,12.9516525268555,2859.583984375,22.7014455744842,68906.1292530233,10.5978436076959
21-Jun-2021 01:23:07,2281.31591796875,37.4744491577148,-97.6142120361328,1.72987902164459,19.4932975769043,772.962219238281,10.8640394210815,10.6511478424072,9.63541984558105,13.0133876800537,2919.94311523438,22.6123962178811,68976.555852127,10.6511475521273
21-Jun-2021 01:23:08,2281.16674804688,37.4742469787598,-97.6154556274414,1.525958776474,19.4756717681885,773.05859375,10.8547019958496,10.6431112289429,9.63005256652832,13.0053558349609,2937.68090820312,22.5876376780835,68936.9275023699,10.6431114635288
21-Jun-2021 01:23:09,2280.82641601562,37.4740219116211,-97.61669921875,1.6576988697052,19.4937324523926,773.196960449219,10.8845357894897,10.6625328063965,9.64846038818359,13.0310192108154,2970.25048828125,22.6130073776536,69000.6782866561,10.6625323622401
21-Jun-2021 01:23:10,2280.44775390625,37.4737968444824,-97.6179351806641,1.68766438961029,19.4631729125977,773.234741210938,10.8950347900391,10.6695194244385,9.65615558624268,13.0400514602661,3012.12548828125,22.5700952601503,68983.1166033263,10.6695194239593
21-Jun-2021 01:23:11,2280.11303710938,37.4735908508301,-97.6192016601562,1.89189422130585,19.4710350036621,773.418884277344,10.816855430603,10.6109838485718,9.60609722137451,12.9727993011475,3029.9951171875,22.5811284820263,68841.4977521413,10.6109839010695
21-Jun-2021 01:23:12,2279.97827148438,37.473388671875,-97.6204452514648,2.16268467903137,19.4794216156006,773.446655273438,10.8251695632935,10.6165456771851,9.61111736297607,12.9799509048462,3046.11010742188,22.5929030036577,68862.6836786393,10.6165456244632
