Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,ConcCN,SatVapPres,MoistStaticEnergy,SatMixingRatio
21-Jun-2021 01:24:51,2287.67919921875,37.4441146850586,-97.7417144775391,1.79717540740967,19.0748062133789,772.979736328125,10.9612665176392,10.7205352783203,9.7112340927124,13.0970258712769,3159.36059570312,22.0309366926909,68788.3173004133,10.7205361825334
21-Jun-2021 01:24:52,2286.35620117188,37.4432525634766,-97.7425231933594,2.03561234474182,19.0088539123535,773.12890625,10.9599723815918,10.7175054550171,9.71260070800781,13.0959119796753,3261.02954101562,21.9405086461362,68700.1548077862,10.7175047830369
21-Jun-2021 01:24:53,2284.81689453125,37.4423828125,-97.7433090209961,3.01242113113403,19.2028656005859,773.801025390625,10.9842443466187,10.7254018783569,9.72163009643555,13.1167917251587,3271.77685546875,22.207455138981,68903.7347096684,10.7254023311816
21-Jun-2021 01:24:54,2283.79443359375,37.4414978027344,-97.7440414428711,3.45269560813904,19.0773410797119,773.747985839844,11.0314197540283,10.7605762481689,9.75649070739746,13.1581754684448,3298.2373046875,22.0344187981446,68852.9880086539,10.7605768967326
21-Jun-2021 01:24:55,2283.6552734375,37.4405822753906,-97.7447662353516,5.37476682662964,19.1254997253418,774.242797851562,11.0902509689331,10.7969074249268,9.7935152053833,13.2102851867676,3318.89624023438,22.1006653825381,68991.8645707734,10.7969071615586
21-Jun-2021 01:24:56,2284.70629882812,37.4396476745605,-97.7454833984375,5.96065998077393,19.114200592041,773.606018066406,11.0394668579102,10.7685165405273,9.7605447769165,13.1653032302856,3227.9765625,22.0851067261683,68919.5742511526,10.7685167948989
21-Jun-2021 01:24:57,2286.34643554688,37.4387054443359,-97.7461547851562,6.97950124740601,18.9921817779541,773.602661132812,10.7332878112793,10.548638343811,9.56852436065674,12.9009122848511,3168.56201171875,21.9177009167846,68260.6288665988,10.5486380875682
21-Jun-2021 01:24:58,2288.45532226562,37.4377479553223,-97.7468109130859,7.63737344741821,19.0779705047607,772.815673828125,11.571665763855,11.174201965332,10.1126794815063,13.6385812759399,3443.85375976562,22.0352835041496,69933.7879726857,11.1742011671032
21-Jun-2021 01:24:59,2290.12646484375,37.4367790222168,-97.747428894043,3.7380690574646,19.3438701629639,771.485168457031,10.6668739318848,10.5304460525513,9.51469707489014,12.8437814712524,3613.15307617188,22.4032519229175,68612.7530259809,10.5304458894078
21-Jun-2021 01:25:00,2289.5224609375,37.435791015625,-97.7480163574219,2.55242776870728,19.6718978881836,772.127807617188,10.026083946228,10.07248878479,9.10488319396973,12.3043613433838,3466.40063476562,22.8646179200237,67797.8026709518,10.0724882775292
21-Jun-2021 01:25:01,2287.05395507812,37.4347877502441,-97.7485809326172,1.67458510398865,19.594913482666,771.731140136719,10.4399261474609,10.3656005859375,9.36314487457275,12.6500511169434,3481.35961914062,22.7555984765597,68427.7534170356,10.3656011308349
