Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
16-Jun-2022 17:45:18,6.71233130431517,-0.56438133997262,39996,3481.93798301912,29.7022078917217,29.7022078917217
16-Jun-2022 17:45:19,6.77569894440353,-0.846931787474353,39996,3479.67769271704,29.7025691651456,29.7025691651456
16-Jun-2022 17:45:20,6.80388725314685,-1.71931952201925,39996,3477.11350920869,29.7029093755874,29.7029093755874
16-Jun-2022 17:45:21,6.63008058545876,1.77159815010048,39990,3474.99464013835,29.7032301401688,29.7032301401688
16-Jun-2022 17:45:22,6.92693988664092,1.76503017080508,39987,3476.2013181268,29.7035288562815,29.7035288562815
16-Jun-2022 17:45:23,7.03705470256966,5.04735438562527,39986,3480.14822027998,29.7038073270565,29.7038073270565
16-Jun-2022 17:45:24,7.1542691338384,6.78708899683456,39989,3486.13468257964,29.7040753044433,29.7040753044433
16-Jun-2022 17:45:25,6.6724030050845,-2.70130066112284,39985,3490.36053156238,29.704340874851,29.704340874851
16-Jun-2022 17:45:26,6.35533193625145,-3.36337701604766,39991,3491.91448503406,29.7045967770689,29.7045967770689
16-Jun-2022 17:45:27,5.99188704207796,-1.36274293403255,39993,3492.51117226586,29.7048460319271,29.7048460319271
16-Jun-2022 17:45:28,5.86866712201055,-0.843288151049151,39994,3493.17811087496,29.7050971163294,29.7050971163294
