Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
02-Jun-2022 15:58:04,19.5586950576701,0.437438896517983,39995,1079.85013500939,28.9678766785561,28.9678766785561
02-Jun-2022 15:58:05,19.3704182720493,0.152387034487067,39996,1085.76404743268,28.9680902773885,28.9680902773885
02-Jun-2022 15:58:06,19.3435276340032,1.18664369715225,39993,1090.77854267636,28.968301272544,28.968301272544
02-Jun-2022 15:58:07,19.0363033985589,0.98453788189899,39991,1094.93460425252,28.9685103947303,28.9685103947303
02-Jun-2022 15:58:08,19.3702932108939,5.6207005183379,39991,1098.3771909447,28.9687195842473,28.9687195842473
02-Jun-2022 15:58:09,19.5261824962341,6.62322008725067,39989,1102.32958986602,28.9689267822881,28.9689267822881
02-Jun-2022 15:58:10,19.7638848781476,6.637846481194,39989,1106.58054302794,28.96913111057,28.96913111057
02-Jun-2022 15:58:11,19.5279229198391,1.04504240900489,39987,1109.13464877021,28.9693328353407,28.9693328353407
02-Jun-2022 15:58:12,19.1537136552138,0.561999545717324,39992,1107.21170171832,28.9695360366579,28.9695360366579
02-Jun-2022 15:58:13,18.6540379833123,-0.278469725411876,39993,1102.90380617158,28.9697453849727,28.9697453849727
02-Jun-2022 15:58:14,18.371590909545,1.21412776270561,39995,1098.80372621954,28.9699570612172,28.9699570612172
