Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
02-Jun-2022 16:05:20,19.5542523696075,-0.0899462146579797,39999,1099.80901241052,29.1032037496092,29.1032037496092
02-Jun-2022 16:05:21,19.6764160207073,0.561425064139045,39999,1100.64314313781,29.1039168190987,29.1039168190987
02-Jun-2022 16:05:22,19.5889372724199,2.68448320374188,39998,1101.92984267612,29.1046300659058,29.1046300659058
02-Jun-2022 16:05:23,19.4002501162842,3.98594163765575,39994,1103.49625817223,29.1053443155457,29.1053443155457
02-Jun-2022 16:05:24,19.4856519773067,4.05190259911436,39990,1105.21802502833,29.1060608908824,29.1060608908824
02-Jun-2022 16:05:25,19.3662418953109,5.25868074009905,39990,1106.47895694258,29.1067822367678,29.1067822367678
02-Jun-2022 16:05:26,19.2441539216411,4.43352543318409,39989,1107.1816215504,29.107509912833,29.107509912833
02-Jun-2022 16:05:27,19.3388230458703,4.88462184368542,39988,1107.48671091688,29.1082441591521,29.1082441591521
02-Jun-2022 16:05:28,19.2462858703349,4.3390230946186,39988,1107.33098391168,29.1089851287437,29.1089851287437
02-Jun-2022 16:05:29,19.1096110721257,4.29713488260462,39989,1106.67299525149,29.1097317660414,29.1097317660414
02-Jun-2022 16:05:30,18.8929770393956,5.06176539866135,39989,1106.35634759809,29.110483904081,29.110483904081
02-Jun-2022 16:05:31,18.9598130508372,4.92710906574493,39990,1107.11967318811,29.1112402566502,29.1112402566502
02-Jun-2022 16:05:32,18.9988700434244,3.45895361356104,39989,1108.36908357513,29.1119992154552,29.1119992154552
02-Jun-2022 16:05:33,18.9669498890971,3.25032995533866,39988,1109.24670358217,29.1127599442208,29.1127599442208
02-Jun-2022 16:05:34,18.5855477525877,0.59928633553083,39990,1108.96861884938,29.1135212502625,29.1135212502625
02-Jun-2022 16:05:35,18.55231322549,-0.0945470338982728,39990,1107.47602205055,29.1142826951182,29.1142826951182
02-Jun-2022 16:05:36,18.1924084577921,1.91613138329225,39994,1106.43739374221,29.1150443445849,29.1150443445849
02-Jun-2022 16:05:37,18.2943917089242,0.4456617455714,39995,1106.95522201753,29.1158033001713,29.1158033001713
