Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
16-Jun-2022 18:36:17,11.4504632868618,1.04720162202604,39996,2581.02775617788,29.7111146672514,29.7111146672514
16-Jun-2022 18:36:18,11.8502114535124,0.778889182801571,39988,2578.1459170398,29.7118181227081,29.7118181227081
16-Jun-2022 18:36:19,12.5188527394706,NaN,39988,2574.20347916011,29.7125127329098,29.7125127329098
16-Jun-2022 18:36:20,12.3137981175882,NaN,39994,2571.17515306389,29.7131953297711,29.7131953297711
16-Jun-2022 18:36:21,12.1534031603772,NaN,39992,2568.47817777791,29.7138644234917,29.7138644234917
16-Jun-2022 18:36:22,11.8320791181838,NaN,39992,2565.02244262571,29.7145218566628,29.7145218566628
16-Jun-2022 18:36:23,12.1630438975317,NaN,39987,2560.85606369971,29.7151699358934,29.7151699358934
16-Jun-2022 18:36:24,12.9587026555782,NaN,39986,2556.49297884085,29.7158083663889,29.7158083663889
16-Jun-2022 18:36:25,13.2349433211758,NaN,39987,2552.52196618777,29.7164368706552,29.7164368706552
16-Jun-2022 18:36:26,12.4490106168363,NaN,39993,2548.49039154281,29.7170565009777,29.7170565009777
16-Jun-2022 18:36:27,11.6829646840696,NaN,39995,2543.85090845601,29.7176639541288,29.7176639541288
16-Jun-2022 18:36:28,11.4354420980028,NaN,39996,2539.52122322059,29.7182545885679,29.7182545885679
