Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
16-Jun-2022 18:00:27,1.00465558155923,-2.50748945989495,39992,4162.92611795915,29.7283388307159,29.7283388307159
16-Jun-2022 18:00:28,1.0113707994397,-3.21770517498233,39993,4161.69696996659,29.7288870410377,29.7288870410377
16-Jun-2022 18:00:29,1.03537634965426,-4.33905857933088,39992,4160.95034512718,29.7294399895837,29.7294399895837
16-Jun-2022 18:00:30,1.11544926104,-3.5470789456119,39988,4160.94378405994,29.7300011185506,29.7300011185506
16-Jun-2022 18:00:31,1.57592732221781,2.57198817776778,39987,4164.78460060622,29.7305720781286,29.7305720781286
16-Jun-2022 18:00:32,1.79159578679588,3.49858469965747,39985,4170.59329272467,29.7311528214409,29.7311528214409
16-Jun-2022 18:00:33,1.84662332951052,3.21503223473298,39983,4176.3402564442,29.7317422389085,29.7317422389085
16-Jun-2022 18:00:34,2.11544797421567,-1.0742515261517,39984,4180.35832990008,29.7323371624198,29.7323371624198
16-Jun-2022 18:00:35,2.12365916503086,-3.41024969358201,39985,4181.60087768055,29.7329344631071,29.7329344631071
16-Jun-2022 18:00:36,2.3965013021284,-0.0466460399437798,39984,4181.3882527634,29.7335408093602,29.7335408093602
16-Jun-2022 18:00:37,1.97195231632804,-0.579948562773446,39990,4180.06958549186,29.7341578739884,29.7341578739884
16-Jun-2022 18:00:38,1.94475130306978,-3.467956326214,39990,4176.80871300729,29.734783938125,29.734783938125
16-Jun-2022 18:00:39,1.97181944643836,-1.10243665914042,39986,4172.69100924546,29.7354232489448,29.7354232489448
16-Jun-2022 18:00:40,1.48432683411295,1.60367844570854,39987,4169.22371146275,29.7360803868674,29.7360803868674
16-Jun-2022 18:00:41,1.5678174243493,2.48371915213781,39986,4167.18811175493,29.7367514600462,29.7367514600462
16-Jun-2022 18:00:42,1.74099167086132,2.32790968447766,39986,4166.07644808959,29.7374328235085,29.7374328235085
16-Jun-2022 18:00:43,1.47754393761886,-0.615899827802143,39987,4165.4652467969,29.7381194356783,29.7381194356783
16-Jun-2022 18:00:44,1.34174277646508,-0.479453718509626,39988,4164.95552055201,29.7388120730809,29.7388120730809
16-Jun-2022 18:00:45,1.44117950164542,1.06916516049353,39988,4164.16702265831,29.7395076021636,29.7395076021636
16-Jun-2022 18:00:46,1.22878452174876,0.768167047059521,39990,4164.06450636452,29.7402018634184,29.7402018634184
16-Jun-2022 18:00:47,1.01394103727517,-0.101268054452806,39991,4164.49270022351,29.7408934622124,29.7408934622124
16-Jun-2022 18:00:48,1.42522904742981,-1.13197742515405,39985,4165.83723214224,29.7415784677967,29.7415784677967
16-Jun-2022 18:00:49,1.65167170619719,-2.01035393867617,39986,4167.81330857393,29.742254530018,29.742254530018
16-Jun-2022 18:00:50,1.83319046527788,-1.75030249145011,39985,4170.53748263529,29.7429245220793,29.7429245220793
16-Jun-2022 18:00:51,1.75366123438522,-2.63052783443324,39986,4173.92459265207,29.7435919565735,29.7435919565735
16-Jun-2022 18:00:52,1.7154403597512,1.42396189485266,39988,4178.22074710072,29.7442570588255,29.7442570588255
16-Jun-2022 18:00:53,1.64794481456943,1.99755165014622,39992,4184.03272474891,29.7449155889431,29.7449155889431
16-Jun-2022 18:00:54,1.45555819730606,0.0368731118559968,39990,4189.56685189202,29.7455641943317,29.7455641943317
