StartTime,EndTime,SmallConc,LargeConc
2021-06-01 06:37:20,2021-06-01 06:37:28,542.04708591414,47.907439150744
2021-06-01 06:37:36,2021-06-01 06:37:45,331.892550826073,22.1073585409671
2021-06-01 06:47:11,2021-06-01 06:47:15,149.257931798697,120.191517307982
2021-06-01 06:48:28,2021-06-01 06:48:29,322.31079429388,229.590290952474
2021-06-01 06:53:36,2021-06-01 06:53:39,107.63101948332,103.926464029588
2021-06-01 06:58:28,2021-06-01 06:58:31,297.154172092676,263.701130636502
2021-06-01 07:10:07,2021-06-01 07:10:13,342.436658080135,93.2482780247394
2021-06-01 07:10:20,2021-06-01 07:10:21,562.602193832397,140.14729799889
