StartTime,EndTime,SmallConc,LargeConc
2021-06-21 01:36:44,2021-06-21 01:36:48,1578.57561149597,125.926220925897
2021-06-21 01:36:51,2021-06-21 01:36:54,1486.60434913635,123.492319209967
2021-06-21 01:41:58,2021-06-21 01:42:01,1280.70661020279,187.011110148393
2021-06-21 01:45:50,2021-06-21 01:45:55,959.575303236643,149.419762587796
2021-06-21 01:58:36,2021-06-21 01:58:43,1075.66124510765,287.334933952428
