Edge,Core,HeightAboveCB,Temperature,Core_90th,Core_LargeAvgDiam,Core_Largest,Edge_90th,Edge_LargeAvgDiam,Edge_Largest
1,1,3936.32269287109,-4.98148715496063,40.3250007629395,43.3526927589486,50.6900024414062,36.1749992370605,42.1988244453804,50.6900024414062
2,1,3936.32269287109,-4.98148715496063,40.3250007629395,43.3526927589486,50.6900024414062,40.3250007629395,42.8335983360584,50.6900024414062
3,2,3920.985546875,-5.34405250549316,42.3950004577637,45.343357723445,50.6900024414062,42.3950004577637,45.5431309591498,50.6900024414062
