StartTime,EndTime,Duration_s,AverageLWC_g_m3,Average_meanDiam,AverageLat,AverageLon,AverageAlt,AverageTemp,MaxUpdraft,MeanUpdraft,AbsoluteHumidity,MixingRatio,StaticPres_hPa,InCloud_Flag,HoloData_Flag
29-May-2021 18:36:26,29-May-2021 18:36:40,15,0,2.62222221692403,37.4630833943685,-103.552811177572,3462.49187825521,8.65078506469727,6.87298679351807,5.0288627465566,4.69998022715251,5.69272483189901,673.979903157552,No,No
29-May-2021 18:37:29,29-May-2021 18:37:31,3,0,1.16666666666667,37.4120445251465,-103.58895111084,3586.65755208333,7.18323914210002,4.66395092010498,3.74206789334615,4.62906869252523,5.66230567296346,663.872904459635,No,No
29-May-2021 18:41:51,29-May-2021 18:41:54,4,0.170616716146469,5.49701189994812,37.4781341552734,-103.53328704834,4761.95471191406,-3.47541469335556,4.69373321533203,3.91025543212891,1.8566552400589,2.51527410745621,573.771102905273,Yes,No
29-May-2021 18:48:28,29-May-2021 18:48:35,8,0.434791021049023,6.19633632898331,37.4350895881653,-103.616318702698,5078.93682861328,-5.6763396859169,6.40645456314087,5.15537077188492,2.68633446097374,3.76483312249184,551.304954528809,Yes,No
29-May-2021 18:55:01,29-May-2021 18:55:03,3,0.0431202305480838,5.36719767252604,37.4380315144857,-103.604771931966,5392.30924479167,-9.13767369588216,4.36017465591431,3.84599097569784,1.61651229858398,2.3212742805481,529.73486328125,Yes,No
29-May-2021 18:55:07,29-May-2021 18:55:13,7,0.639697530439922,6.97066129956927,37.4460067749023,-103.595977783203,5388.71630859375,-8.11805302756173,6.62386608123779,5.1064772605896,2.186285001891,3.15560191018241,529.834245954241,Yes,Yes
29-May-2021 18:59:53,29-May-2021 19:00:06,14,0.492609833188388,6.86729771750314,37.4720963069371,-103.591370173863,5749.21285574777,-11.3275212560381,9.33908843994141,5.90368286200932,1.02499164853777,1.52811349289758,505.70352608817,Yes,Yes
29-May-2021 19:00:08,29-May-2021 19:00:10,3,0.339358881115913,5.56874243418376,37.4627418518066,-103.599627176921,5754.23470052083,-11.3010772069295,5.40459966659546,4.17597842216492,1.6754238208135,2.50280483563741,505.206756591797,Yes,No
29-May-2021 19:04:19,29-May-2021 19:04:25,7,0.787630345140185,8.39390087127686,37.4383348737444,-103.636877877372,6069.02120535714,-13.2277378354754,8.83560848236084,6.60180429049901,0.829832860401699,1.27942190851484,485.049072265625,Yes,Yes
29-May-2021 19:04:52,29-May-2021 19:05:14,23,0.632201088349456,NaN,37.4822417549465,-103.591658219047,6073.6317297894,-13.5533659561821,13.8012781143188,8.51826291498931,1.06607853848001,1.64461354587389,484.364223314368,Yes,No
29-May-2021 19:25:57,29-May-2021 19:25:59,3,0,0.833333333333333,37.3121337890625,-103.610994974772,7010.23600260417,-19.6344509124756,3.48194003105164,3.30705181757609,0.423988709847132,0.72197957833608,427.867146809896,No,No
