StartTime,EndTime,Duration_s,AverageLWC_g_m3,Average_meanDiam,AverageLat,AverageLon,AverageAlt,AverageTemp,MaxUpdraft,MeanUpdraft,AbsoluteHumidity,MixingRatio,StaticPres_hPa,InCloud_Flag,HoloData_Flag
20-Jun-2021 19:01:31,20-Jun-2021 19:01:34,4,0.77627269923687,4.94212508201599,39.89515209198,-105.079681396484,2100.81750488281,19.0758843421936,5.08168411254883,4.37548220157623,7.92629504203796,8.54301834106445,789.052200317383,Yes,No
20-Jun-2021 19:48:28,20-Jun-2021 19:48:31,4,0.014600268797949,3.72083336114883,38.9165477752686,-97.7177238464355,933.79914855957,28.0230746269226,4.12253189086914,3.46594953536987,24.263382434845,24.317271232605,896.358779907227,No,No
20-Jun-2021 19:49:57,20-Jun-2021 19:49:59,3,0,3.32033332188924,38.8704058329264,-97.6595306396484,722.920959472656,30.5759824117025,3.40465688705444,3.3590567111969,28.9671166737874,28.7270596822103,919.77256266276,No,No
20-Jun-2021 21:27:40,20-Jun-2021 21:27:48,9,0.0533540691766474,3.91921959982978,38.8827281528049,-97.6093453301324,1591.39412434896,23.3666930728489,5.35074710845947,4.1075320508745,13.2518695195516,13.8029136657715,835.374871148003,No,No
20-Jun-2021 21:33:49,20-Jun-2021 21:33:51,3,0,6.98513889312744,39.1843185424805,-97.2185796101888,1619.5536702474,22.859219233195,4.83443737030029,4.55938895543416,12.4333168665568,12.9293832778931,834.105916341146,No,No
20-Jun-2021 21:37:04,20-Jun-2021 21:37:07,4,0.0035358597378945,4.55283325910568,39.3280630111694,-97.0145893096924,1621.56631469727,22.4232773780823,3.79879689216614,3.56363999843597,12.3041715621948,12.7860918045044,833.277252197266,No,No
20-Jun-2021 22:03:05,20-Jun-2021 22:03:12,8,1.02800501137972,7.96212792396545,39.8932728767395,-95.5755987167358,2580.49340820312,13.9970914125443,5.56630373001099,4.75118896365166,11.1932450532913,12.6512883901596,744.394142150879,Yes,Yes
20-Jun-2021 22:26:32,20-Jun-2021 22:26:35,4,1.1722759604454,9.11588716506958,40.0807523727417,-95.1849422454834,2686.43133544922,12.6994907855988,4.22072172164917,3.75948590040207,10.7212812900543,12.2062921524048,734.879608154297,Yes,Yes
20-Jun-2021 22:46:22,20-Jun-2021 22:46:25,4,0.853142619132996,7.07336270809174,40.0687799453735,-95.0520572662354,2261.42340087891,15.6165480613708,3.38429832458496,3.34252262115479,13.944667339325,15.3338334560394,772.426086425781,Yes,No
20-Jun-2021 22:51:54,20-Jun-2021 22:52:05,12,1.00469793286175,7.72988828023275,40.0722633997599,-94.9872150421143,3559.72253417969,7.19353433450063,12.8991365432739,8.97886959711711,7.92649980386098,9.80109898249308,661.117752075195,Yes,Yes
