StartTime,EndTime,Duration_s,AverageLWC_g_m3,Average_meanDiam,AverageLat,AverageLon,AverageAlt,AverageTemp,MaxUpdraft,MeanUpdraft,AbsoluteHumidity,MixingRatio,StaticPres_hPa,InCloud_Flag,HoloData_Flag
25-Jun-2021 20:19:04,25-Jun-2021 20:19:06,3,0.017744490566353,3.89827378590902,34.2953300476074,-100.824651082357,2179.58032226562,19.9627202351888,4.80647611618042,3.76808341344198,9.15863863627116,9.96902084350586,785.4033203125,No,No
25-Jun-2021 20:23:13,25-Jun-2021 20:23:15,3,0.000623053133798142,3.61708339055379,34.0615564982096,-100.607587178548,1598.67460123698,24.3179728190104,4.31941318511963,4.002760887146,12.6275800069173,13.1133406956991,839.614461263021,No,No
25-Jun-2021 20:34:09,25-Jun-2021 20:34:11,3,0,4.42138894399007,34.0708554585775,-100.614278157552,1595.7724202474,24.8518441518148,4.15766191482544,3.72846333185832,12.8096961975098,13.335098584493,839.360636393229,No,No
25-Jun-2021 20:39:21,25-Jun-2021 20:39:23,3,0.00105839080545896,3.9449999332428,34.3944384256999,-100.914093017578,1585.10123697917,25.5310599009196,4.4973349571228,4.0167129834493,12.998774210612,13.5655851364136,839.487080891927,No,No
25-Jun-2021 20:39:25,25-Jun-2021 20:39:27,3,0.00390667646812896,3.51599995295207,34.398624420166,-100.917963663737,1586.37044270833,25.7462361653646,3.31127595901489,3.23092969258626,13.0691223144531,13.6528517405192,839.355122884115,No,No
25-Jun-2021 20:40:22,25-Jun-2021 20:40:24,3,0.000852255849167705,5.86694431304932,34.4576683044434,-100.973131815592,1582.96077473958,26.1916898091634,4.53059673309326,3.96585933367411,12.591490427653,13.1530714035034,839.988830566406,No,No
25-Jun-2021 20:46:43,25-Jun-2021 20:46:49,7,0.00394728011451662,4.44273815836225,34.8549646650042,-101.347434997559,1579.55911690848,27.9209444863456,5.80424785614014,4.49748502458845,12.1000695909773,12.7181331089565,839.079336983817,No,No
25-Jun-2021 20:49:59,25-Jun-2021 20:50:03,5,0,4.21703338623047,35.0535720825195,-101.388446044922,2233.65888671875,21.8296607971191,4.7738208770752,3.60131134986877,10.7416301727295,11.9018926620483,778.845227050781,No,No
25-Jun-2021 20:54:08,25-Jun-2021 20:54:12,5,0.000115037173964083,4.52439999580383,35.0876640319824,-101.520762634277,2890.46396484375,15.4640693664551,4.26668882369995,3.73951001167297,10.2494899749756,11.9995487213135,721.315368652344,No,No
25-Jun-2021 20:57:49,25-Jun-2021 20:57:51,3,0.00198441410126785,3.98054758707682,35.3584671020508,-101.623652140299,2892.59765625,15.6306670506795,4.315598487854,3.73657965660095,10.3725887934367,12.1576414108276,721.081319173177,No,No
