StartTime,EndTime,Duration_s,LWC_cdp,LWC_king,LWC_2dc,TotalConc_cdp_cm3,TotalConc_2dc_L,EffRad_cdp,EffRad_2dc,AverageAlt,AverageTemp,MaxUpdraft,MeanUpdraft,HeightAboveCB,TempAboveCB,AbsoluteHumidity,CalculatedHumidity_king,MixingRatio,VaporPressure,SaturationPessure,SaturationMixingRatio,StaticPres_hPa,DryAirDensity,ChangeInMixingRatio,LWC_over_density,MoistStaticEnergy
25-Jun-2021 21:27:18,25-Jun-2021 21:27:25,7,1.00871638953686,1.00231464207172,0,1650.76519775391,0,6.61252599954605,0,4536.80395507812,3.26694297790527,9.79095458984375,7.72618925571442,1771.80395507812,-12.2330570220947,3.41019248962402,9.30868535792828,4.6129777431488,4.35080286860466,7.99691205243637,8.23443617771578,591.12109375,0.745130662197257,-3.84406382228422,1.34515286099766,68412.3854005954
25-Jun-2021 21:29:20,25-Jun-2021 21:29:30,10,0.853380436247045,0.800974504514174,0,1497.41104403409,0,6.47603923624212,0,4533.97736150568,3.1897847218947,7.44550848007202,5.58372276479548,1768.97736150568,-12.3102152781053,3.25036230954257,9.51002549548583,4.39711119911887,4.14589047431946,7.95987642987986,8.19002617491946,590.858664772727,0.745005950718998,-3.88847382508054,1.07512497550008,68194.3211385802
25-Jun-2021 21:33:44,25-Jun-2021 21:33:46,2,0.618104865153631,0.515194808443387,4.04104090800198e-05,1610.51908365885,0.0395152370134989,5.69478146235148,20.8333333333333,4528.58382161458,2.42055821418762,5.91747951507568,4.7370491027832,1763.58382161458,-13.0794417858124,4.03950627644857,9.79580519155661,5.45052417119344,5.13741000493367,7.39351742517462,7.74093691033849,591.412048339844,0.747783447971583,-4.33756308966151,0.688962573109756,66227.7711918105
25-Jun-2021 21:36:05,25-Jun-2021 21:36:07,2,0.545925666888555,0.497429490089417,0,1144.53914388021,0,6.07810831069946,0,4510.72493489583,3.32966486612956,4.99634313583374,4.67026662826538,1745.72493489583,-12.1703351338704,0.683777352174123,9.81357050991058,0.915958066781362,0.872474531332652,7.8951688786356,8.23518043979804,593.348388671875,0.747764468836861,-3.84331956020196,0.665222153257913,68223.1306205327
25-Jun-2021 21:39:50,25-Jun-2021 21:39:53,3,0.617251388728619,0.587712027132511,0,1294.30755615234,0,5.96622431278229,0,4514.69665527344,3.34270375967026,7.88713693618774,5.5796132683754,1749.69665527344,-12.1572962403297,1.49163007736206,9.72328797286749,2.00436896085739,1.90336257219315,7.85156518377955,8.25367328108766,592.580184936523,0.746760828204493,-3.82482671891234,0.787015072209401,68321.7039255291
