Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,LWC
2021-05-29 06:41:38,4748.23193359375,37.4618301391602,-103.542434692383,-1.22637355327606,-2.2612578868866,2.6136228825635e-07
2021-05-29 06:41:39,4748.7001953125,37.4629707336426,-103.541816711426,-1.30923414230347,-2.26753616333008,1.52602342495811e-06
2021-05-29 06:41:40,4749.15576171875,37.4640846252441,-103.541206359863,-1.49304115772247,-2.31671333312988,0
2021-05-29 06:41:41,4749.50830078125,37.465202331543,-103.540588378906,-1.80488574504852,-2.2895929813385,2.5462975827395e-05
2021-05-29 06:41:42,4749.7294921875,37.4663429260254,-103.539962768555,-1.78922545909882,-2.24964213371277,0
2021-05-29 06:41:43,4749.82275390625,37.4674339294434,-103.539337158203,-1.77314639091492,-2.21371221542358,0
2021-05-29 06:41:44,4749.6806640625,37.4685897827148,-103.538726806641,-1.58505547046661,-2.15812945365906,1.55036173055123e-06
2021-05-29 06:41:45,4749.35205078125,37.4696769714355,-103.5380859375,-0.939426779747009,-2.11237907409668,2.68159112692956e-07
2021-05-29 06:41:46,4748.9931640625,37.4708213806152,-103.537452697754,-1.4684739112854,-2.36221718788147,0
2021-05-29 06:41:47,4748.63720703125,37.4719352722168,-103.536819458008,0.516918838024139,-2.6023805141449,0.0449898913502693
2021-05-29 06:41:48,4749.43505859375,37.4730529785156,-103.536201477051,3.16391324996948,-3.00499582290649,0.137705028057098
2021-05-29 06:41:49,4751.712890625,37.474193572998,-103.535552978516,2.89572167396545,-3.15461921691895,0.147330939769745
2021-05-29 06:41:50,4754.4580078125,37.4752960205078,-103.53490447998,2.2963604927063,-3.30209398269653,0.149723395705223
2021-05-29 06:41:51,4757.25244140625,37.4764404296875,-103.534248352051,3.86500597000122,-3.30554890632629,0.155645817518234
2021-05-29 06:41:52,4760.6435546875,37.4775657653809,-103.533615112305,4.69373321533203,-3.49024081230164,0.185274258255959
2021-05-29 06:41:53,4763.80810546875,37.4786949157715,-103.53296661377,3.75046873092651,-3.59465336799622,0.329684168100357
2021-05-29 06:41:54,4766.11474609375,37.4798355102539,-103.532318115234,3.33181381225586,-3.5112156867981,0.339587926864624
2021-05-29 06:41:55,4767.4736328125,37.4809799194336,-103.531669616699,2.33946084976196,-3.55804967880249,0.341947108507156
2021-05-29 06:41:56,4767.27294921875,37.4821243286133,-103.531036376953,0.930468440055847,-3.65393781661987,0.330931514501572
2021-05-29 06:41:57,4765.47216796875,37.4832649230957,-103.530395507812,1.75342059135437,-3.52481126785278,0.336453139781952
2021-05-29 06:41:58,4762.8642578125,37.4844055175781,-103.529762268066,1.46254813671112,-3.70417404174805,0.346804767847061
2021-05-29 06:41:59,4760.01708984375,37.4855499267578,-103.529121398926,1.375044465065,-3.54489231109619,0.373707473278046
2021-05-29 06:42:00,4757.30908203125,37.4867057800293,-103.528480529785,0.0960160568356514,-3.55770349502563,0.367090851068497
2021-05-29 06:42:01,4754.44677734375,37.4878616333008,-103.527816772461,-0.732053160667419,-3.53069567680359,0.228078752756119
2021-05-29 06:42:02,4751.43408203125,37.4890022277832,-103.527168273926,-2.17235827445984,-3.61230373382568,0.0350683256983757
2021-05-29 06:42:03,4748.15185546875,37.4901428222656,-103.526519775391,-2.53479671478271,-3.50458645820618,6.57098507872433e-06
2021-05-29 06:42:04,4745.0263671875,37.4912872314453,-103.525886535645,-0.945942521095276,-3.19386553764343,7.72709154261975e-06
2021-05-29 06:42:05,4742.81494140625,37.4924163818359,-103.525238037109,-1.14187335968018,-2.95185518264771,0
2021-05-29 06:42:06,4741.56201171875,37.4935684204102,-103.524597167969,-1.62713325023651,-2.61958813667297,2.98869304060645e-06
2021-05-29 06:42:07,4740.845703125,37.494701385498,-103.523948669434,-3.88578391075134,-2.5866219997406,2.56138434906461e-07
2021-05-29 06:42:08,4739.57470703125,37.4958038330078,-103.523300170898,-3.64813208580017,-2.6391761302948,4.45048908659373e-06
2021-05-29 06:42:09,4738.2646484375,37.4969596862793,-103.522651672363,-0.989334166049957,-2.72091794013977,2.55767304224719e-07
2021-05-29 06:42:10,4738.03515625,37.498046875,-103.522003173828,0.0654638782143593,-2.8064489364624,8.26548421173356e-06
2021-05-29 06:42:11,4739.0634765625,37.4991912841797,-103.521362304688,-0.596780836582184,-2.89540767669678,0.0126626156270504
2021-05-29 06:42:12,4740.708984375,37.5002632141113,-103.520713806152,-0.832926452159882,-3.06047916412354,0.00838942267000675
2021-05-29 06:42:13,4742.341796875,37.5014190673828,-103.520095825195,-1.72940838336945,-2.83544301986694,5.26161329617025e-07
2021-05-29 06:42:14,4743.03759765625,37.502498626709,-103.51944732666,-3.26065731048584,-2.76310682296753,2.64717186837515e-07
2021-05-29 06:42:15,4742.77294921875,37.5036544799805,-103.518814086914,-3.4254674911499,-2.64555859565735,1.07929909063387e-05
2021-05-29 06:42:16,4741.84423828125,37.5047264099121,-103.518180847168,-4.36630010604858,-2.85747909545898,0
2021-05-29 06:42:17,4740.46728515625,37.505859375,-103.517562866211,-3.97811222076416,-3.11686587333679,0
2021-05-29 06:42:18,4739.52001953125,37.5069580078125,-103.51692199707,-4.18231582641602,-3.19450092315674,2.64263832150391e-07
2021-05-29 06:42:19,4739.16357421875,37.5080909729004,-103.516319274902,-2.53616094589233,-3.08936977386475,0
2021-05-29 06:42:20,4740.0185546875,37.5091896057129,-103.515686035156,-2.38791847229004,-2.89160776138306,1.78450113708095e-06
2021-05-29 06:42:21,4741.67578125,37.5103225708008,-103.515060424805,-2.04465365409851,-2.68070650100708,9.8024211183656e-06
2021-05-29 06:42:22,4744.1630859375,37.5114212036133,-103.514457702637,-1.45872414112091,-2.5533881187439,1.77824983893515e-06
2021-05-29 06:42:23,4747.31005859375,37.512565612793,-103.513832092285,-0.741641163825989,-2.52233171463013,1.77421327407501e-06
2021-05-29 06:42:24,4750.78466796875,37.5136566162109,-103.513221740723,-0.202657014131546,-2.48678731918335,2.59630922982979e-07
2021-05-29 06:42:25,4754.16552734375,37.5148124694824,-103.512603759766,-0.231280013918877,-2.50230026245117,6.39551144558936e-05
2021-05-29 06:42:26,4756.99853515625,37.5158996582031,-103.511985778809,-0.2768315076828,-2.53954291343689,7.09016603650525e-07
2021-05-29 06:42:27,4758.9736328125,37.5170402526855,-103.511352539062,-0.104798190295696,-2.55260801315308,4.06160033890046e-05
2021-05-29 06:42:28,4759.96923828125,37.5181159973145,-103.510704040527,-0.0464821606874466,-2.56566429138184,0
2021-05-29 06:42:29,4759.921875,37.5192718505859,-103.510055541992,0.208920925855637,-2.52785968780518,0
2021-05-29 06:42:30,4759.15869140625,37.5203475952148,-103.509338378906,0.576828241348267,-2.47491216659546,0
2021-05-29 06:42:31,4758.10302734375,37.5214157104492,-103.50862121582,0.74166202545166,-2.43486046791077,1.50925939124136e-06
2021-05-29 06:42:32,4756.9912109375,37.5224876403809,-103.507865905762,0.835092782974243,-2.40715003013611,2.19577650568681e-05
2021-05-29 06:42:33,4755.95947265625,37.5235633850098,-103.507049560547,1.06390845775604,-2.39163017272949,2.59385046774696e-07
2021-05-29 06:42:34,4755.16650390625,37.5245971679688,-103.506240844727,1.31231391429901,-2.35384440422058,1.51759343225422e-06
2021-05-29 06:42:35,4754.62646484375,37.5256233215332,-103.505348205566,1.06983137130737,-2.43585300445557,1.52142808929057e-06
2021-05-29 06:42:36,4754.03857421875,37.5266189575195,-103.504440307617,1.2158066034317,-2.48786354064941,0
2021-05-29 06:42:37,4753.63427734375,37.5276107788086,-103.50350189209,1.2754852771759,-2.47922682762146,0
2021-05-29 06:42:38,4753.65576171875,37.5285606384277,-103.50252532959,0.756202459335327,-2.51741743087769,0
2021-05-29 06:42:39,4753.83642578125,37.5295257568359,-103.501533508301,1.26396048069,-2.46309781074524,1.8077262211591e-06
2021-05-29 06:42:40,4754.302734375,37.5304489135742,-103.500518798828,1.52974414825439,-2.7986466884613,7.19904221568868e-07
2021-05-29 06:42:41,4754.62939453125,37.5313873291016,-103.499519348145,-0.0467101894319057,-2.95624279975891,1.42796016007196e-05
2021-05-29 06:42:42,4754.40185546875,37.5323066711426,-103.498458862305,-0.0387193821370602,-2.8629629611969,7.17031639396737e-07
2021-05-29 06:42:43,4754.0166015625,37.5332221984863,-103.497459411621,0.0982340574264526,-2.80971264839172,1.52287157106912e-06
2021-05-29 06:42:44,4753.35986328125,37.5341415405273,-103.496383666992,0.165394350886345,-2.74918293952942,0
2021-05-29 06:42:45,4752.41943359375,37.5350494384766,-103.495315551758,0.1297597438097,-2.6575665473938,2.48994615503761e-06
2021-05-29 06:42:46,4751.40625,37.5359535217285,-103.494239807129,0.302086442708969,-2.59147787094116,0
2021-05-29 06:42:47,4750.42626953125,37.5368537902832,-103.4931640625,-0.0405685156583786,-2.51420331001282,1.52054144564318e-06
2021-05-29 06:42:48,4749.361328125,37.5377464294434,-103.492095947266,-0.12661999464035,-2.49385190010071,4.8462188715348e-06
2021-05-29 06:42:49,4748.26904296875,37.5386390686035,-103.491020202637,-0.850825190544128,-2.55758690834045,1.51352855937148e-06
2021-05-29 06:42:50,4747.1923828125,37.5395050048828,-103.489936828613,0.415459632873535,-2.50018048286438,7.76855449657887e-06
2021-05-29 06:42:51,4746.755859375,37.5403671264648,-103.488792419434,0.409338533878326,-2.48582100868225,2.61072045759647e-07
2021-05-29 06:42:52,4746.86376953125,37.5412216186523,-103.48770904541,0.478860765695572,-2.42584776878357,4.19055068050511e-05
2021-05-29 06:42:53,4747.43505859375,37.5420837402344,-103.486557006836,-0.0591010861098766,-2.43129634857178,2.78034599432431e-06
2021-05-29 06:42:54,4748.01123046875,37.5429382324219,-103.485420227051,-0.160951569676399,-2.41715836524963,1.52224606608797e-06
2021-05-29 06:42:55,4748.412109375,37.5437622070312,-103.484268188477,-0.173893868923187,-2.40251135826111,4.85655846205191e-06
2021-05-29 06:42:56,4748.5517578125,37.5446014404297,-103.483116149902,-0.282765299081802,-2.43166399002075,1.52248128415522e-06
2021-05-29 06:42:57,4748.41015625,37.5453987121582,-103.481941223145,-1.06915140151978,-2.49924683570862,2.7672481337504e-06
2021-05-29 06:42:58,4747.82080078125,37.5462112426758,-103.480758666992,-1.54409325122833,-2.38173389434814,4.60310639027739e-06
2021-05-29 06:42:59,4746.8388671875,37.5470008850098,-103.479568481445,-1.92592871189117,-2.47529101371765,0
2021-05-29 06:43:00,4745.7470703125,37.5477828979492,-103.478355407715,-1.71372270584106,-2.46346783638,9.80869208433433e-06
2021-05-29 06:43:01,4744.91845703125,37.5485610961914,-103.477142333984,-1.64172434806824,-2.46032786369324,3.02790431305766e-06
2021-05-29 06:43:02,4744.546875,37.54931640625,-103.475914001465,-1.67627310752869,-2.41166520118713,0
2021-05-29 06:43:03,4744.7509765625,37.5500526428223,-103.474670410156,-1.62888956069946,-2.34712219238281,2.03415470423352e-06
2021-05-29 06:43:04,4745.77001953125,37.5507774353027,-103.473419189453,-1.53126358985901,-2.29657578468323,2.60121424844328e-07
2021-05-29 06:43:05,4747.82373046875,37.5515174865723,-103.472160339355,-1.51291465759277,-2.29629492759705,0
2021-05-29 06:43:06,4750.9638671875,37.5521926879883,-103.470893859863,-1.70662081241608,-2.31009411811829,2.59635186239393e-07
2021-05-29 06:43:07,4755.2578125,37.5529136657715,-103.469612121582,-1.50582587718964,-2.30452108383179,0
2021-05-29 06:43:08,4760.80712890625,37.5535926818848,-103.468322753906,-1.37179660797119,-2.32323741912842,2.76367995866167e-06
2021-05-29 06:43:09,4767.5849609375,37.5542640686035,-103.467041015625,-1.19674324989319,-2.35695338249207,0
2021-05-29 06:43:10,4775.54443359375,37.5549392700195,-103.465744018555,-0.974385201931,-2.41358709335327,2.59508738054137e-07
2021-05-29 06:43:11,4784.607421875,37.5555839538574,-103.464462280273,-0.825888395309448,-2.47061252593994,0
2021-05-29 06:43:12,4794.6123046875,37.5562438964844,-103.463172912598,-0.650663018226624,-2.56394839286804,4.27673739977763e-06
2021-05-29 06:43:13,4805.21630859375,37.5568923950195,-103.461860656738,-0.429489582777023,-2.65866374969482,2.59414377978828e-07
2021-05-29 06:43:14,4816.1103515625,37.5575370788574,-103.460571289062,-0.387532025575638,-2.75041508674622,4.44879806309473e-05
2021-05-29 06:43:15,4827.06005859375,37.5581855773926,-103.459259033203,-0.555082201957703,-2.8557915687561,0
2021-05-29 06:43:16,4837.8173828125,37.5588188171387,-103.457954406738,-0.672479510307312,-2.96268892288208,4.5597876123793e-06
2021-05-29 06:43:17,4848.42626953125,37.5594673156738,-103.456634521484,-0.41997966170311,-3.04821920394897,0
2021-05-29 06:43:18,4859.01123046875,37.5601119995117,-103.455337524414,-0.402324378490448,-3.14450693130493,2.22737958210928e-06
2021-05-29 06:43:19,4869.50146484375,37.560733795166,-103.45401763916,-0.422141760587692,-3.24850225448608,1.51468952935829e-06
2021-05-29 06:43:20,4879.8603515625,37.5613822937012,-103.452697753906,-0.577270030975342,-3.34912896156311,2.59779142197658e-07
2021-05-29 06:43:21,4890.08203125,37.5620193481445,-103.451377868652,-0.756996154785156,-3.45939326286316,0
2021-05-29 06:43:22,4900.21142578125,37.5626487731934,-103.450057983398,-0.709800839424133,-3.55622124671936,7.78713513227558e-07
2021-05-29 06:43:23,4910.3486328125,37.5632820129395,-103.448738098145,-0.632109820842743,-3.66111922264099,0
2021-05-29 06:43:24,4920.53125,37.5639152526855,-103.447418212891,-0.64159232378006,-3.76097536087036,0
2021-05-29 06:43:25,4930.80224609375,37.5645523071289,-103.446083068848,-0.579748511314392,-3.865389585495,3.01453269457852e-06
2021-05-29 06:43:26,4941.279296875,37.5651702880859,-103.444763183594,-0.550475180149078,-3.96567797660828,2.58488711324389e-07
2021-05-29 06:43:27,4951.92236328125,37.5658187866211,-103.44344329834,-0.464678794145584,-4.04803895950317,0
2021-05-29 06:43:28,4962.68505859375,37.5664482116699,-103.442108154297,-0.232031643390656,-4.15172243118286,0
2021-05-29 06:43:29,4973.64306640625,37.5670738220215,-103.440788269043,-0.0917252227663994,-4.24434185028076,2.58260428154244e-07
2021-05-29 06:43:30,4984.7041015625,37.5677070617676,-103.439468383789,0.0250476934015751,-4.34426021575928,7.54691882320913e-06
2021-05-29 06:43:31,4995.61083984375,37.5683403015137,-103.438117980957,0.0159779880195856,-4.47420167922974,2.57724508401225e-07
2021-05-29 06:43:32,5006.1298828125,37.5689888000488,-103.436798095703,-0.000516651023644954,-4.5931224822998,1.75836555627029e-06
2021-05-29 06:43:33,5016.05712890625,37.5696067810059,-103.435470581055,-0.00654337462037802,-4.70367240905762,4.07356128562242e-05
2021-05-29 06:43:34,5025.21826171875,37.570255279541,-103.434135437012,-0.155507206916809,-4.82362699508667,6.96523329679621e-06
2021-05-29 06:43:35,5033.46533203125,37.5708885192871,-103.432800292969,-0.150558039546013,-4.91038417816162,7.03515411260014e-07
2021-05-29 06:43:36,5040.80126953125,37.5715217590332,-103.431465148926,-0.199269071221352,-5.0021185874939,5.12046995027049e-07
2021-05-29 06:43:37,5047.25048828125,37.5721702575684,-103.430122375488,-0.232350707054138,-5.08332967758179,7.47757258068305e-06
2021-05-29 06:43:38,5052.87548828125,37.5727996826172,-103.428787231445,-0.248536616563797,-5.15762186050415,2.55387476499891e-07
2021-05-29 06:43:39,5057.73486328125,37.5734367370605,-103.427436828613,-0.212012246251106,-5.19199419021606,0
2021-05-29 06:43:40,5061.87841796875,37.5740966796875,-103.42610168457,-0.168558374047279,-5.24120330810547,1.49107381730573e-06
2021-05-29 06:43:41,5065.15673828125,37.5747451782227,-103.424774169922,-0.173711836338043,-5.28921508789062,2.55716173569454e-07
2021-05-29 06:43:42,5067.55078125,37.5754318237305,-103.423454284668,-0.373608559370041,-5.35009145736694,7.00753616911243e-07
2021-05-29 06:43:43,5069.166015625,37.5760917663574,-103.422142028809,-0.322333037853241,-5.36933517456055,0
2021-05-29 06:43:44,5070.19873046875,37.5768051147461,-103.420867919922,-0.38401848077774,-5.34668731689453,9.5888617579476e-07
2021-05-29 06:43:45,5070.89990234375,37.5775718688965,-103.419609069824,-0.370852023363113,-5.36025810241699,6.25514894636581e-06
2021-05-29 06:43:46,5071.49609375,37.5783386230469,-103.418395996094,-0.422389775514603,-5.35963582992554,2.15493200812489e-05
2021-05-29 06:43:47,5072.103515625,37.5791358947754,-103.417190551758,-0.522126734256744,-5.39698362350464,5.96902373217745e-06
2021-05-29 06:43:48,5072.78271484375,37.5799903869629,-103.416046142578,-0.405861705541611,-5.37786245346069,9.37686309043784e-06
2021-05-29 06:43:49,5073.63427734375,37.5808525085449,-103.41495513916,-0.331637173891068,-5.34968662261963,9.62362719292287e-07
2021-05-29 06:43:50,5074.626953125,37.5817604064941,-103.41389465332,-0.4249407351017,-5.38904857635498,9.61563159762591e-07
2021-05-29 06:43:51,5075.6396484375,37.5826988220215,-103.41284942627,-0.389369517564774,-5.40933036804199,2.56803588172261e-07
2021-05-29 06:43:52,5076.5283203125,37.5836486816406,-103.41187286377,-0.500318765640259,-5.47676658630371,0
2021-05-29 06:43:53,5077.15771484375,37.5846405029297,-103.410919189453,-0.315379023551941,-5.47280836105347,0
2021-05-29 06:43:54,5077.5703125,37.5856552124023,-103.410041809082,-0.471856981515884,-5.47337007522583,2.98431177725433e-06
2021-05-29 06:43:55,5077.63623046875,37.5866470336914,-103.4091796875,-0.304285317659378,-5.4533748626709,1.21793345897458e-06
2021-05-29 06:43:56,5077.37939453125,37.587718963623,-103.408378601074,-0.487760335206985,-5.46415996551514,4.51175264970516e-06
2021-05-29 06:43:57,5076.84716796875,37.588794708252,-103.40763092041,-0.768120110034943,-5.46771001815796,0
2021-05-29 06:43:58,5076.2216796875,37.5898704528809,-103.406913757324,-0.471622079610825,-5.46622610092163,6.93133188178763e-06
2021-05-29 06:43:59,5075.720703125,37.5910263061523,-103.406257629395,-0.614714205265045,-5.48683309555054,2.5638397005423e-07
2021-05-29 06:44:00,5075.1005859375,37.5921287536621,-103.405647277832,-0.744443774223328,-5.44318199157715,1.49985510233819e-06
2021-05-29 06:44:01,5074.42236328125,37.5932693481445,-103.405075073242,-0.737739741802216,-5.45108127593994,1.38920158860856e-05
2021-05-29 06:44:02,5073.73291015625,37.594425201416,-103.404579162598,-0.34982031583786,-5.42563438415527,7.07411004441383e-07
2021-05-29 06:44:03,5073.1689453125,37.5955963134766,-103.404121398926,-0.529891133308411,-5.4355525970459,1.50324706282845e-06
2021-05-29 06:44:04,5072.83203125,37.5967788696289,-103.40372467041,-0.439404994249344,-5.4230489730835,4.53290249424754e-06
2021-05-29 06:44:05,5072.85107421875,37.5979690551758,-103.403388977051,-0.574460208415985,-5.41877698898315,0
2021-05-29 06:44:06,5073.02685546875,37.5991668701172,-103.403091430664,-0.705528497695923,-5.44947528839111,5.49490323464852e-06
2021-05-29 06:44:07,5073.2275390625,37.6003723144531,-103.402870178223,-0.810192108154297,-5.45768880844116,0
2021-05-29 06:44:08,5073.4267578125,37.6015701293945,-103.402679443359,-0.637543261051178,-5.46296453475952,0
2021-05-29 06:44:09,5073.58349609375,37.6027870178223,-103.402587890625,-0.545128643512726,-5.47370529174805,0
2021-05-29 06:44:10,5073.6220703125,37.6039848327637,-103.402465820312,-0.602560460567474,-5.44948625564575,0
