Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,ConcCN,SatVapPres,MoistStaticEnergy,SatMixingRatio
20-Jun-2021 22:35:18,1609.59094238281,39.9329109191895,-95.4274444580078,0.135987550020218,19.5693187713623,834.090576171875,17.7117557525635,15.4992809295654,15.0110998153687,20.2789306640625,2017.546875,22.7194543569439,74770.2912758686,15.4992803834555
20-Jun-2021 22:35:19,1610.36950683594,39.9322357177734,-95.4285125732422,-0.107450000941753,19.4001274108887,833.156372070312,17.7894916534424,15.5952157974243,15.0935497283936,20.3785305023193,1968.20959472656,22.4817916166533,74842.9284040127,15.5952159669971
20-Jun-2021 22:35:20,1611.42236328125,39.9315490722656,-95.4295883178711,-0.67484587430954,19.4568519592285,832.994140625,17.7552146911621,15.563871383667,15.0581016540527,20.3346118927002,1957.58020019531,22.5612282158095,74833.501180359,15.5638716462106
20-Jun-2021 22:35:21,1612.34777832031,39.9308776855469,-95.4306640625,0.101702533662319,19.4699459075928,832.798767089844,17.7274417877197,15.5396928787231,15.0310792922974,20.2990303039551,1965.23413085938,22.5795998227806,74795.6375596364,15.5396934637867
20-Jun-2021 22:35:22,1612.84851074219,39.9302177429199,-95.4317321777344,0.442476183176041,19.5462398529053,832.90185546875,17.7237968444824,15.5340576171875,15.0237035751343,20.2943592071533,1972.71545410156,22.6869061655936,74865.330789547,15.5340573215506
20-Jun-2021 22:35:23,1612.81616210938,39.9295310974121,-95.4328079223633,0.219943016767502,19.5710544586182,832.882385253906,17.6661739349365,15.4765110015869,14.9677801132202,20.2205295562744,1949.96496582031,22.7219038517777,74746.7453557037,15.4765100586711
20-Jun-2021 22:35:24,1612.41381835938,39.9288482666016,-95.4338836669922,-0.439887464046478,19.5367088317871,832.89501953125,17.7455596923828,15.5560665130615,15.0448369979858,20.322244644165,1945.62463378906,22.6734765107614,74906.2609886048,15.5560665571489
20-Jun-2021 22:35:25,1611.74780273438,39.9281845092773,-95.4349517822266,-0.716478765010834,19.5667247772217,833.260131835938,17.6951503753662,15.4984302520752,14.9954843521118,20.2576560974121,1993.78991699219,22.7157940053249,74786.6190483074,15.4984301630132
20-Jun-2021 22:35:26,1611.02172851562,39.9274978637695,-95.4360198974609,-0.74113005399704,19.5778942108154,833.595642089844,17.6684322357178,15.4652061462402,14.9695720672607,20.2234230041504,1999.52221679688,22.7315587322648,74707.9580410333,15.4652062283631
20-Jun-2021 22:35:27,1610.48559570312,39.9268188476562,-95.4370956420898,-0.740467309951782,19.5894813537598,833.700256347656,17.6459350585938,15.4406299591064,14.9476442337036,20.1945972442627,2005.50280761719,22.7479231648123,74653.2187713431,15.4406295092963
20-Jun-2021 22:35:28,1610.35827636719,39.9261512756348,-95.4381713867188,-0.463364273309708,19.5668544769287,833.752075195312,17.6623992919922,15.4561758041382,14.9644145965576,20.2156944274902,2023.14477539062,22.7159770106164,74667.4574113486,15.4561765535689
20-Jun-2021 22:35:29,1610.75817871094,39.9254760742188,-95.4392471313477,-0.219663247466087,19.61301612854,833.547729492188,17.6380500793457,15.4356098175049,14.9389667510986,20.184497833252,2081.09130859375,22.78119296609,74667.6671697121,15.4356100246578
20-Jun-2021 22:35:30,1611.48596191406,39.9247894287109,-95.4402465820312,-0.203046932816505,19.6202182769775,833.342346191406,17.634729385376,15.4361724853516,14.935450553894,20.1802425384521,2088.25048828125,22.7913827700672,74683.6529344038,15.4361729383718
20-Jun-2021 22:35:31,1612.32592773438,39.924129486084,-95.4413070678711,-0.437664449214935,19.6435470581055,832.881042480469,17.6394596099854,15.449688911438,14.9387454986572,20.1863040924072,2066.29516601562,22.8244164513838,74749.8086645514,15.4496892281858
20-Jun-2021 22:35:32,1612.86743164062,39.923454284668,-95.4423751831055,-0.61986643075943,19.6801223754883,832.985717773438,17.6363430023193,15.4445667266846,14.9339237213135,20.1823101043701,2083.44702148438,22.8762918593137,74780.1198146725,15.4445672427955
