StartTime,EndTime,SmallConc,LargeConc
2021-06-01 06:37:29,2021-06-01 06:37:32,743.201646566391,75.8520717322826
2021-06-01 06:47:04,2021-06-01 06:47:10,482.834872739656,406.324971204624
2021-06-01 06:48:23,2021-06-01 06:48:27,606.41774520874,490.537851666287
2021-06-01 06:53:40,2021-06-01 06:53:42,494.642620722453,386.460396357502
2021-06-01 06:58:25,2021-06-01 06:58:27,486.856714089711,406.023326673235
2021-06-01 07:10:16,2021-06-01 07:10:19,688.864141702652,225.085990030784
