StartTime,EndTime,SmallConc,LargeConc
2021-06-20 11:21:13,2021-06-20 11:21:15,1223.81842295329,41.7970159625014
2021-06-20 11:22:06,2021-06-20 11:22:11,1272.68088722229,63.4336479728421
2021-06-20 11:32:48,2021-06-20 11:32:53,1369.41920057933,6.3621353606383
