Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,LWC_cdp,LWC_king,LWC_2dc,EffRadius_cdp,EffRadius_2dc,TotalConc_2dc_L,TotalConc_cdp_cm3,Icing,SatVapPres,SatMixingRatio,HeightAbvCloudBase,DryAirDensity,LWC_over_Density,SpecificHeatCapacity,MoistStaticEnergy
20-Jun-2021 23:22:04,3238.66162109375,39.0092277526855,-95.7587738037109,2.13254261016846,9.49954509735107,689.434814453125,10.1006841659546,11.3608551025391,9.48033237457275,12.3666763305664,0.232684224843979,0.190905436873436,0.000366763590136543,5.68303394317627,50,0.93395584821701,642.984558105469,1.57975125312805,11.8557359258589,10.8832577326803,709.66162109375,0.849890593746344,0.224623543639798,1025.9163439229,68703.6500513573
20-Jun-2021 23:22:05,3239.69384765625,39.0101623535156,-95.7594985961914,2.75239038467407,9.5913782119751,689.023498535156,10.7902746200562,11.9141750335693,9.92423439025879,12.9499340057373,0.379016727209091,0.377834379673004,0.174864664673805,5.98082113265991,582.134887695312,0.37749245762825,914.197204589844,1.60065615177155,11.9290618597766,10.9584070919465,710.69384765625,0.849107674201375,0.44497817079368,1026.45416117819,69001.0859211052
20-Jun-2021 23:22:06,3240.46240234375,39.0110931396484,-95.76025390625,3.40960502624512,9.72235584259033,689.092956542969,11.0385723114014,12.1141891479492,10.0840044021606,13.1645107269287,0.618032157421112,0.678784489631653,0.00125795206986368,6.25450611114502,81.7605133056641,0.835939764976501,1139.779296875,1.61246657371521,12.0343355694611,11.0556995987172,711.46240234375,0.848800070036257,0.799698908604776,1027.27682528333,69394.3870836114
20-Jun-2021 23:22:07,3241.31469726562,39.012035369873,-95.7609786987305,4.15458726882935,9.79649448394775,689.394714355469,10.9236736297607,12.0151929855347,10.0049180984497,13.0646867752075,0.544674098491669,0.587778449058533,0.097930520772934,6.1228814125061,429.128021240234,1.23454165458679,1122.33996582031,1.6166170835495,12.0942871993494,11.106809233211,712.314697265625,0.848949261532862,0.692359927373328,1027.17448787226,69605.7231299563
20-Jun-2021 23:22:08,3242.40649414062,39.0129661560059,-95.7616958618164,3.37306332588196,9.5557336807251,688.572814941406,11.7187242507935,12.6950397491455,10.5560884475708,13.7726917266846,0.63007915019989,0.756546854972839,0.364987760782242,6.10559368133545,482.588073730469,2.57119297981262,1291.9609375,1.618448138237,11.9005534287916,10.9390389612866,713.406494140625,0.848659269549709,0.891461252021976,1027.23151038822,68950.0708264747
20-Jun-2021 23:22:09,3243.09521484375,39.0139312744141,-95.7623977661133,3.67042446136475,9.68401622772217,689.019897460938,11.9115629196167,12.8519725799561,10.6860265731812,13.9485502243042,0.637421667575836,0.803429841995239,0.00519695552065969,6.07396602630615,167.61669921875,0.896419703960419,1309.74572753906,1.61992824077606,12.0034354841435,11.027999008085,714.09521484375,0.848825125514861,0.946519863567791,1027.49362434641,69313.6235567409
20-Jun-2021 23:22:10,3243.380859375,39.0149078369141,-95.763069152832,3.8738865852356,9.84767818450928,688.582336425781,11.4001893997192,12.4242153167725,10.3247861862183,13.4848184585571,0.625785887241364,0.879667282104492,0.00134213466662914,5.80569314956665,47.6966896057129,3.6447491645813,1571.61938476562,1.63150990009308,12.1358300437681,11.1590291560481,714.380859375,0.847795503385534,1.03759371050175,1027.89785361712,69816.2716101206
20-Jun-2021 23:22:11,3243.02026367188,39.0158843994141,-95.7637176513672,3.38838481903076,9.93315124511719,688.574035644531,10.9382095336914,12.0415267944336,10.0096588134766,13.0771913528442,0.642995357513428,0.882462501525879,0.000743126438464969,5.82471895217896,49.9999961853027,1.70672512054443,1581.24182128906,1.62056910991669,12.2054841749216,11.224370412116,714.020263671875,0.847529306212061,1.04121768422374,1028.02337033534,70065.2606057425
20-Jun-2021 23:22:12,3242.03564453125,39.0168762207031,-95.7643356323242,2.91936111450195,10.0905675888062,688.894897460938,11.5134258270264,12.5130243301392,10.3929309844971,13.585470199585,0.641043424606323,0.864540755748749,0.00109238445293158,5.84689712524414,46.5909118652344,3.12097001075745,1555.87939453125,1.60520327091217,12.3346897660368,11.3399767636566,713.03564453125,0.847452987969814,1.02016367635905,1028.19545560083,70508.306941555
20-Jun-2021 23:22:13,3240.60034179688,39.0178909301758,-95.7649078369141,2.22633671760559,10.0814657211304,689.113952636719,11.1899995803833,12.2396659851074,10.1738319396973,13.2986392974854,0.677320837974548,0.864693999290466,0.00111319730058312,5.98551988601685,47.7272720336914,2.82933402061462,1504.03942871094,1.6089723110199,12.3271863343585,11.3292846162796,711.600341796875,0.847749703767135,1.01998738005809,1028.17567503333,70457.9419980733
