Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,LWC
2021-06-05 06:48:42,1411.28796386719,34.1211776733398,-97.4813461303711,0.77061915397644,14.3382997512817,0.170928746461868
2021-06-05 06:48:43,1411.7314453125,34.1201057434082,-97.4806365966797,1.09993278980255,14.3588542938232,0.0964409857988358
2021-06-05 06:48:44,1411.97814941406,34.1190376281738,-97.4799652099609,0.814806938171387,14.4288473129272,0.288867115974426
2021-06-05 06:48:45,1411.73107910156,34.1179618835449,-97.4793167114258,0.116750568151474,14.3888845443726,0.106833316385746
2021-06-05 06:48:46,1411.07348632812,34.116870880127,-97.4786987304688,-0.0749031156301498,14.4119606018066,0.116707883775234
2021-06-05 06:48:47,1410.07556152344,34.1157302856445,-97.4781036376953,-0.408379197120667,14.4611082077026,0.00965839065611362
2021-06-05 06:48:48,1408.83654785156,34.1146545410156,-97.4775085449219,-0.172117456793785,14.5587453842163,0.0083264010027051
2021-06-05 06:48:49,1407.74963378906,34.113525390625,-97.4769744873047,0.126821488142014,14.4995985031128,0.195048034191132
2021-06-05 06:48:50,1407.02746582031,34.1124229431152,-97.476432800293,0.155339956283569,14.5340070724487,0.255589067935944
2021-06-05 06:48:51,1406.78991699219,34.1112670898438,-97.475944519043,1.09353470802307,14.5940341949463,0.274469614028931
2021-06-05 06:48:52,1407.06384277344,34.1101493835449,-97.475456237793,1.43059813976288,14.5950508117676,0.575124442577362
2021-06-05 06:48:53,1407.78747558594,34.1090087890625,-97.4749984741211,2.49214363098145,14.5851221084595,0.497823357582092
2021-06-05 06:48:54,1408.95373535156,34.1078643798828,-97.4745483398438,2.43231511116028,14.5465087890625,0.508448898792267
2021-06-05 06:48:55,1410.42004394531,34.1067161560059,-97.4741287231445,1.40939676761627,14.4006299972534,0.53305721282959
2021-06-05 06:48:56,1411.39343261719,34.1055679321289,-97.4737167358398,0.587030589580536,14.4576187133789,0.285272419452667
2021-06-05 06:48:57,1411.3994140625,34.1044120788574,-97.4732971191406,1.06309247016907,14.4825706481934,0.474522173404694
2021-06-05 06:48:58,1410.84509277344,34.1032562255859,-97.4729080200195,2.90489912033081,14.5807476043701,0.710118293762207
2021-06-05 06:48:59,1410.79052734375,34.1021003723145,-97.4725189208984,3.68883490562439,14.621711730957,0.413334846496582
2021-06-05 06:49:00,1411.82104492188,34.1009483337402,-97.4721145629883,4.90376043319702,14.7049751281738,0.554525673389435
2021-06-05 06:49:01,1413.265625,34.0997772216797,-97.4717330932617,4.12756824493408,14.8066940307617,0.758965969085693
2021-06-05 06:49:02,1414.47875976562,34.0986099243164,-97.4713821411133,4.33579301834106,14.6463508605957,0.904926061630249
2021-06-05 06:49:03,1414.95263671875,34.0974502563477,-97.4709930419922,0.901305854320526,14.6237525939941,0.669868409633636
2021-06-05 06:49:04,1413.63977050781,34.0962715148926,-97.4706420898438,-1.40453672409058,14.3436307907104,0.41567051410675
2021-06-05 06:49:05,1410.80407714844,34.0951194763184,-97.4702835083008,0.696413576602936,14.3419027328491,0.335095316171646
2021-06-05 06:49:06,1407.38793945312,34.093936920166,-97.4699554443359,0.0474442057311535,14.3796701431274,0.252659916877747
2021-06-05 06:49:07,1403.84704589844,34.0927658081055,-97.4696350097656,0.0133882174268365,14.332615852356,0.0934640541672707
2021-06-05 06:49:08,1401.0009765625,34.0915985107422,-97.4693298339844,-0.398584991693497,14.4798851013184,0.0228401683270931
2021-06-05 06:49:09,1399.14221191406,34.0904312133789,-97.4690399169922,-0.0874308571219444,14.5943813323975,0.0784251466393471
2021-06-05 06:49:10,1398.36584472656,34.0892601013184,-97.4687347412109,0.564294755458832,14.6622352600098,0.316881358623505
2021-06-05 06:49:11,1398.61364746094,34.088077545166,-97.4684753417969,0.621198296546936,14.682728767395,0
2021-06-05 06:49:12,1399.62756347656,34.0869102478027,-97.4682159423828,-0.269181758165359,14.7725524902344,0.0864913091063499
2021-06-05 06:49:13,1400.69030761719,34.0857429504395,-97.4679718017578,0.169997751712799,14.8171586990356,0.125749364495277
2021-06-05 06:49:14,1401.90576171875,34.084587097168,-97.4677200317383,0.40012338757515,14.8732967376709,0.000908946269191802
2021-06-05 06:49:15,1402.974609375,34.0834312438965,-97.4674987792969,0.0222975369542837,14.9433889389038,0.00233013019897044
2021-06-05 06:49:16,1404.0703125,34.082275390625,-97.4672622680664,-0.275646388530731,14.9846429824829,0.00142968178261071
2021-06-05 06:49:17,1404.94189453125,34.0811195373535,-97.467041015625,-0.63007527589798,15.0478610992432,0
2021-06-05 06:49:18,1405.46411132812,34.079963684082,-97.4668426513672,1.22477042675018,14.980260848999,0.496898949146271
2021-06-05 06:49:19,1406.49230957031,34.0788116455078,-97.4666519165039,-0.0233846642076969,14.95081615448,0.448863923549652
2021-06-05 06:49:20,1407.43798828125,34.0776557922363,-97.4664688110352,0.812305390834808,15.0882701873779,0.421240031719208
2021-06-05 06:49:21,1408.48645019531,34.0765037536621,-97.4662857055664,0.765765190124512,14.9272718429565,0.425173968076706
2021-06-05 06:49:22,1409.30981445312,34.0753555297852,-97.4661026000977,0.506768345832825,14.8799896240234,0.444312781095505
2021-06-05 06:49:23,1409.83239746094,34.0741996765137,-97.4659271240234,-0.824616014957428,14.6884298324585,0.033776443451643
2021-06-05 06:49:24,1409.66577148438,34.0730590820312,-97.4657440185547,-0.835915446281433,14.8569087982178,0
2021-06-05 06:49:25,1408.89819335938,34.0719032287598,-97.4655609130859,-1.18297493457794,15.001838684082,0
2021-06-05 06:49:26,1407.66467285156,34.0707473754883,-97.4653930664062,-1.805992603302,14.9584131240845,0.000149620289448649
2021-06-05 06:49:27,1406.25915527344,34.0696067810059,-97.465217590332,0.296873927116394,14.8438768386841,0.250938326120377
2021-06-05 06:49:28,1406.24011230469,34.0684509277344,-97.4650650024414,2.07959032058716,14.5515966415405,0.111062705516815
2021-06-05 06:49:29,1407.44885253906,34.0672950744629,-97.4649047851562,0.654460072517395,14.6533250808716,2.48722017204273e-07
2021-06-05 06:49:30,1409.00366210938,34.0661506652832,-97.464729309082,-0.0946831405162811,14.8254413604736,0
2021-06-05 06:49:31,1410.08288574219,34.064998626709,-97.4645690917969,-0.227383315563202,14.7187986373901,0
2021-06-05 06:49:32,1410.19946289062,34.0638427734375,-97.4644088745117,-0.405499368906021,14.5761165618896,7.16689726232289e-07
2021-06-05 06:49:33,1409.62109375,34.062686920166,-97.464241027832,-0.302895665168762,14.5168104171753,0
2021-06-05 06:49:34,1408.94604492188,34.0615463256836,-97.4640884399414,-0.0872702598571777,14.4450063705444,0
2021-06-05 06:49:35,1408.45849609375,34.0603904724121,-97.4639511108398,0.13088284432888,14.3939142227173,2.53006987804838e-07
2021-06-05 06:49:36,1408.2734375,34.0592346191406,-97.4638137817383,0.275273114442825,14.3806104660034,0
2021-06-05 06:49:37,1408.31958007812,34.0580787658691,-97.4636611938477,0.39513111114502,14.3307771682739,0
2021-06-05 06:49:38,1408.58813476562,34.0569229125977,-97.463493347168,0.248849481344223,14.3062744140625,0
2021-06-05 06:49:39,1408.95776367188,34.0557670593262,-97.4633636474609,0.21419857442379,14.2419662475586,0
2021-06-05 06:49:40,1409.39733886719,34.0546112060547,-97.4632263183594,0.321425020694733,14.2581377029419,0
2021-06-05 06:49:41,1409.84240722656,34.0534553527832,-97.4630889892578,0.158651158213615,14.2683820724487,0
2021-06-05 06:49:42,1410.17431640625,34.0522880554199,-97.4629592895508,0.0396814607083797,14.2878761291504,2.52772395015199e-07
2021-06-05 06:49:43,1410.46496582031,34.0511322021484,-97.4628067016602,-0.0328786298632622,14.3445596694946,0
2021-06-05 06:49:44,1410.65087890625,34.0499649047852,-97.462646484375,-0.01792136952281,14.3656377792358,0
2021-06-05 06:49:45,1410.79089355469,34.0487976074219,-97.4625244140625,0.0177405755966902,14.3413124084473,2.5145257609438e-07
2021-06-05 06:49:46,1410.90759277344,34.0476417541504,-97.4623870849609,0.331865131855011,14.3166027069092,0
2021-06-05 06:49:47,1411.03210449219,34.0464668273926,-97.4622497558594,0.379331201314926,14.3583421707153,7.12290216142719e-07
2021-06-05 06:49:48,1411.140625,34.0452919006348,-97.4621047973633,0.0122335273772478,14.3439044952393,1.54747044689429e-06
2021-06-05 06:49:49,1411.21496582031,34.0441360473633,-97.4619445800781,0.423452466726303,14.3328399658203,2.5036928263944e-07
2021-06-05 06:49:50,1411.38818359375,34.0429534912109,-97.4618072509766,0.550145447254181,14.3953247070312,2.4988079871946e-07
2021-06-05 06:49:51,1411.55334472656,34.0417976379395,-97.461669921875,0.368330389261246,14.4713010787964,0
2021-06-05 06:49:52,1411.62939453125,34.0406150817871,-97.461540222168,0.0891664251685143,14.5247211456299,0
2021-06-05 06:49:53,1411.52368164062,34.0394592285156,-97.4614028930664,0.120842710137367,14.6083707809448,0
2021-06-05 06:49:54,1411.21252441406,34.0382919311523,-97.4612579345703,0.295124530792236,14.619083404541,2.50884596653123e-07
2021-06-05 06:49:55,1410.7294921875,34.0370979309082,-97.4611129760742,0.154026582837105,14.5808839797974,0
2021-06-05 06:49:56,1410.24340820312,34.0359268188477,-97.4609909057617,0.150498583912849,14.5523929595947,7.12546238901268e-07
2021-06-05 06:49:57,1409.86096191406,34.0347595214844,-97.4608459472656,0.0625286102294922,14.5685453414917,0
