Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,LWC_cdp,LWC_king,LWC_2dc,EffRadius_cdp,EffRadius_2dc,TotalConc_2dc_L,TotalConc_cdp_cm3,Icing,SatVapPres,MoistStaticEnergy,SatMixingRatio,MRchange,HeightAbvCloudBase,TempAbvCloudBase,DryAirDensity,LWC_over_Density
2021-06-20 10:46:25,2262.40112304688,40.06787109375,-95.0501098632812,3.3706476688385,15.5943279266357,772.27978515625,15.9903078079224,14.9935760498047,13.6411256790161,18.1779479980469,0.580136060714722,0.842450201511383,0.000246531388256699,5.82019948959351,50,0.569193542003632,1418.05505371094,1.36102843284607,17.6816251973821,74729.3719265293,14.5746060040368,-0.348293995963159,642.401123046875,-4.15327207336426,0.931921451367376,0.903992713415155
2021-06-20 10:46:26,2262.89306640625,40.0672912597656,-95.0487899780273,2.94319415092468,15.5928573608398,772.01318359375,16.6178455352783,15.6276159286499,14.1990051269531,18.921272277832,0.536254048347473,0.757311701774597,0.000307620503008366,5.80533409118652,41.6666679382324,1.07057726383209,1317.60632324219,1.35883116722107,17.6799601629884,74742.0427030158,14.5783519534828,-0.344548046517216,642.89306640625,-4.15474263916015,0.931604483946905,0.812911181541456
2021-06-20 10:46:27,2262.96435546875,40.0667266845703,-95.0474395751953,2.65568399429321,15.502872467041,772.048767089844,15.7513561248779,14.7668352127075,13.4398574829102,17.9040679931641,0.417809069156647,0.582381725311279,0.000185814453288913,5.76361656188965,75,0.10514947026968,1020.09692382812,1.34728002548218,17.5783375481831,74433.6360687554,14.4919211235516,-0.430978876448378,642.96435546875,-4.24472753295898,0.931937855863224,0.624914764055634
2021-06-20 10:46:28,2262.4111328125,40.0661926269531,-95.0460968017578,2.9722785949707,15.5991525650024,772.252685546875,15.6749019622803,14.6888828277588,13.3696193695068,17.8164405822754,0.548179447650909,0.734983325004578,0.000469597027404234,6.02455902099609,46.875,1.24258887767792,1177.03063964844,1.36272215843201,17.6870888173392,74747.2901088586,14.5797387159811,-0.343161284018906,642.4111328125,-4.14844743499756,0.931873179168238,0.788716041447402
2021-06-20 10:46:29,2261.20825195312,40.0656547546387,-95.0447311401367,1.34860610961914,15.2095718383789,771.9404296875,15.8669691085815,14.880880355835,13.5531005859375,18.0365791320801,0.19018717110157,0.262831270694733,0,5.69715452194214,0,0,477.646362304688,1.34842455387115,17.2506606160738,73427.522243505,14.2176445778509,-0.705255422149103,641.208251953125,-4.53802816162109,0.932754855741825,0.281779579143227
2021-06-20 10:46:30,2259.607421875,40.0651206970215,-95.0433502197266,3.95998930931091,15.3489818572998,773.429626464844,16.1953277587891,15.1743650436401,13.8339948654175,18.4192962646484,0.471487611532211,0.626504600048065,0.000374412920791656,5.85913038253784,50,0.814656972885132,1099.31616210938,1.33913171291351,17.4057341755613,73812.1617568918,14.3201382490919,-0.602761750908076,639.607421875,-4.39861814270019,0.93410268899917,0.670702062445965
2021-06-20 10:46:31,2258.68481445312,40.064624786377,-95.0419769287109,2.96324396133423,15.4328727722168,772.491577148438,15.4366340637207,14.4556179046631,13.1737852096558,17.5453605651855,0.515025675296783,0.759579956531525,0.000373348739231005,5.78161859512329,37.5,1.69017732143402,1261.81494140625,1.36020445823669,17.499640341939,74132.2095872133,14.417076212399,-0.505823787600971,638.684814453125,-4.3147272277832,0.932698554453611,0.814389550519351
2021-06-20 10:46:32,2257.79418945312,40.0641441345215,-95.0405578613281,2.88000321388245,15.5988969802856,773.025329589844,15.8850040435791,14.8769340515137,13.5503377914429,18.0572509765625,0.474835693836212,0.662614226341248,0.000439903407823294,5.56280517578125,43.75,1.33357715606689,1323.30334472656,1.35468065738678,17.6867993454086,74663.8705890297,14.5645809823631,-0.358319017636939,637.794189453125,-4.14870301971435,0.932806350264697,0.710344892220364
2021-06-20 10:46:33,2256.93505859375,40.063663482666,-95.0391616821289,2.28899359703064,15.5065507888794,772.781982421875,16.2092761993408,15.2012815475464,13.8387851715088,18.4357395172119,0.419853538274765,0.552759349346161,0.000189972706721164,5.41833353042603,37.5,0.860020518302917,1285.041015625,1.3457236289978,17.5824814959749,74351.8938657954,14.4813436411016,-0.441556358898438,636.93505859375,-4.2410492111206,0.932811031120776,0.592573769932822
2021-06-20 10:46:34,2255.88452148438,40.0632019042969,-95.0377349853516,2.54648017883301,15.1711711883545,773.278930664062,15.4471836090088,14.4504585266113,13.1945772171021,17.5571174621582,0.236690878868103,0.275928735733032,0.00031173336901702,5.22334384918213,41.6666679382324,1.08489072322845,836.8359375,1.33629357814789,17.2081594342457,73183.2915468574,14.1567106881948,-0.766189311805213,635.884521484375,-4.57642881164551,0.934496646112577,0.295269904799414
2021-06-20 10:46:35,2254.99633789062,40.0627632141113,-95.0363082885742,1.43974626064301,15.0211782455444,772.911804199219,15.4865837097168,14.494478225708,13.2344589233398,17.6010227203369,0.211238890886307,0.275943845510483,0.000247805961407721,5.73452806472778,50.0000038146973,0.572136342525482,479.841461181641,1.32123291492462,17.0430308290584,72689.28325855,14.0246105529788,-0.898289447021153,634.996337890625,-4.72642175445556,0.934539153046149,0.295272642789805
