Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,LWC_cdp,LWC_king,LWC_2dc,EffRadius_cdp,EffRadius_2dc,TotalConc_2dc_L,TotalConc_cdp_cm3,Icing,MeanDiam,SatVapPres,MoistStaticEnergy,SatMixingRatio,MRchange,HeightAbvCloudBase,TempAbvCloudBase,DryAirDensity,LWC_over_Density
2021-06-20 10:26:01,2904.85986328125,40.0637855529785,-95.1470184326172,-0.343495577573776,11.1901512145996,716.892150878906,8.53402042388916,9.80660533905029,8.4794750213623,11.1272630691528,0.192775577306747,0.208714932203293,0.000153505679918453,6.56336498260498,62.5000038146973,0.150105208158493,294.161285400391,1.25058364868164,8.53093910217285,13.2713500374386,69366.8600543925,11.7318585712856,-3.19104142871436,1284.85986328125,-8.55744878540039,0.878483762543369,0.237585418311006
2021-06-20 10:26:02,2904.96606445312,40.064811706543,-95.1476593017578,-1.02345681190491,11.0834875106812,715.697875976562,8.43945407867432,9.75964641571045,8.42860126495361,11.0563535690308,0.316781848669052,0.334558486938477,0,6.49120855331421,0,0,539.32275390625,1.33118188381195,7.97502136230469,13.1778241170877,69096.6072755488,11.6674343730592,-3.25546562694081,1284.96606445312,-8.66411248931885,0.877349408775867,0.38132867429098
2021-06-20 10:26:03,2904.39379882812,40.0657997131348,-95.1483764648438,-2.63422274589539,11.0111045837402,716.383239746094,9.11324787139893,10.2128534317017,8.82436370849609,11.5725536346436,0.151536956429482,0.144390091300011,0.000153532484546304,6.3032398223877,62.5,0.150131419301033,238.654754638672,1.30392920970917,8.77502346038818,13.1146879257696,68845.5241276721,11.5991762587911,-3.32372374120895,1284.39379882812,-8.73649541625976,0.87841326945361,0.164376036110912
2021-06-20 10:26:04,2903.31005859375,40.0667533874512,-95.1491241455078,-3.07188844680786,10.6771936416626,715.913635253906,9.45759201049805,10.4631118774414,9.04172134399414,11.8436698913574,0.163203239440918,0.167143687605858,0.000120655829960015,6.37239456176758,50.0000038146973,0.230435654520988,287.667175292969,1.32097351551056,8.04360675811768,12.8268720021639,67860.7108505187,11.3475531077368,-3.57534689226318,1283.31005859375,-9.0704063583374,0.878870190237242,0.190180176165423
2021-06-20 10:26:05,2901.83154296875,40.0676879882812,-95.1499252319336,-2.02582311630249,10.7709093093872,716.333190917969,9.80830860137939,10.7114391326904,9.25504684448242,12.1271066665649,0.202904179692268,0.207055166363716,0.00069761835038662,6.41066598892212,57.4999961853027,0.908317089080811,348.040069580078,1.32114136219025,8.12855625152588,12.9070830218762,68106.7115401247,11.4130049332671,-3.50989506673291,1281.83154296875,-8.97669069061279,0.87909498078178,0.235532190366486
2021-06-20 10:26:06,2900.37255859375,40.0685882568359,-95.150764465332,-0.730646789073944,10.7827196121216,716.794677734375,10.2372455596924,11.0221099853516,9.52454090118408,12.480749130249,0.19944965839386,0.17776495218277,0.000455560017144307,6.07417297363281,46.8749961853027,1.20544600486755,433.680419921875,1.32428479194641,7.34363412857056,12.9172227374115,68108.718198576,11.4146468048257,-3.50825319517426,1280.37255859375,-8.96488038787842,0.879624734529399,0.20209180711349
2021-06-20 10:26:07,2899.63891601562,40.069465637207,-95.1516494750977,1.2712916135788,10.800518989563,717.262573242188,10.6938419342041,11.3618841171265,9.8186731338501,12.8669805526733,0.192761495709419,0.192773461341858,0.000121887518616859,5.12486505508423,50,0.232788011431694,689.283569335938,1.32574951648712,6.2722110748291,12.9325176286695,68135.349006019,11.4208188347515,-3.50208116524851,1279.63891601562,-8.94708101043701,0.880143744043911,0.219024974779847
2021-06-20 10:26:08,2900.25463867188,40.0703315734863,-95.1525802612305,1.41119921207428,10.8412551879883,717.011840820312,10.9505863189697,11.5646514892578,9.98577499389648,13.0878381729126,0.367713123559952,0.372796058654785,0.000243094880715944,6.14950656890869,49.9999961853027,0.464277029037476,779.1474609375,1.33617150783539,7.26362562179565,12.9675820737825,68272.5294947218,11.4564332422127,-3.46646675778732,1280.25463867188,-8.90634481201172,0.879709868277858,0.423771600271553
2021-06-20 10:26:09,2901.94873046875,40.0711402893066,-95.1535568237305,0.0291083045303822,10.7070388793945,716.254577636719,11.726450920105,12.2011442184448,10.5186529159546,13.7797374725342,0.429804265499115,0.428637146949768,0.000449791172286496,6.77042627334595,46.8749961853027,1.190181016922,674.603576660156,1.34212255477905,8.01632881164551,12.8523686497821,67921.8560352182,11.3650102288959,-3.55788977110414,1281.94873046875,-9.04056112060547,0.879196288071341,0.487532935210694
2021-06-20 10:26:10,2904.07470703125,40.0719261169434,-95.1546020507812,0.61774867773056,10.7425632476807,715.86767578125,11.5635509490967,12.0737028121948,10.4039516448975,13.6311817169189,0.538333475589752,0.574887335300446,0.000626520253717899,6.81827020645142,52.5000038146973,1.24797344207764,895.72021484375,1.35529112815857,7.63463640213013,12.8827751814927,68063.5414203083,11.3986604208028,-3.52423957919717,1284.07470703125,-9.00503675231933,0.878611412230608,0.654313530757504
