Time,Altitude,Latitude,Longitude,VerticalWind,Temperature,StaticPres,DewPoint,MixingRatio,absHumidity,vapPres,LWC_cdp,LWC_king,LWC_2dc,EffRadius_cdp,EffRadius_2dc,TotalConc_2dc_L,TotalConc_cdp_cm3,Icing,MeanDiam,SatVapPres,SatMixingRatio,HeightAbvCloudBase,DryAirDensity,LWC_over_Density,SpecificHeatCapacity,MoistStaticEnergy
2021-06-05 06:52:40,1635.37219238281,33.9012031555176,-97.3759841918945,0.8012615442276,13.9821672439575,835.63671875,15.1702308654785,13.1093807220459,13.0163173675537,17.2484931945801,0.92734956741333,0.851637244224548,0,8.48670387268066,0,0,699.360961914062,1.29605555534363,10.1919183731079,15.9369391673173,12.0931790016072,715.372192382812,1.01403692441794,0.839848356324296,1029.23810979144,60662.6675533298
2021-06-05 06:52:41,1638.53869628906,33.9018745422363,-97.3747177124023,0.527271807193756,13.7538480758667,835.585754394531,14.9356460571289,12.9089317321777,12.8307600021362,16.9890823364258,0.67304652929306,0.69145280122757,0,8.36769771575928,0,0,537.590393066406,1.29755091667175,9.95214080810547,15.7025242601543,11.912635520323,718.538696289062,1.01478200488055,0.681380629437708,1028.62110939256,59998.6791261755
2021-06-05 06:52:42,1640.71020507812,33.9025230407715,-97.3734512329102,2.87102699279785,14.0303287506104,836.35400390625,14.8772249221802,12.8477945327759,12.7706565856934,16.9257965087891,1.18122756481171,1.09669852256775,0,8.4410924911499,0,0,887.455688476562,1.29181349277496,10.269136428833,15.9867779605486,12.1211276815676,720.710205078125,1.0147371381002,1.08077105034413,1029.72745569208,60841.3150682556
2021-06-05 06:52:43,1643.23706054688,33.9031410217285,-97.3721694946289,2.95404672622681,14.1655893325806,835.72705078125,14.5613536834717,12.5924320220947,12.5065870285034,16.5836143493652,1.29840457439423,1.18470358848572,0,8.3107967376709,0,0,977.808898925781,1.29965674877167,10.4713687896729,16.127483417853,12.2392630320373,723.237060546875,1.01349911094381,1.16892415167732,1030.10290067436,61306.1346977377
2021-06-05 06:52:44,1646.1728515625,33.903751373291,-97.3708724975586,-0.615945756435394,14.0701560974121,835.114624023438,15.1590900421143,13.1081094741821,13.0029649734497,17.2360782623291,0.610784709453583,0.543232500553131,0,8.10336208343506,0,0,476.440093994141,1.29845118522644,10.5735054016113,16.0280958977458,12.1714560135801,726.1728515625,1.01309291516421,0.53621192333092,1028.82795564518,61049.0753685854
