Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
04-Jun-2022 21:22:00,-0.763179461143295,NaN,39996,4471.47416905681,29.1831002548797,29.1831002548797
04-Jun-2022 21:22:01,-0.752247701557394,NaN,39995,4472.90781676144,29.1830444364826,29.1830444364826
04-Jun-2022 21:22:02,-1.18919936617567,4.37326127107385,39990,4473.67415035974,29.1829596751803,29.1829596751803
04-Jun-2022 21:22:03,-1.18645626779289,3.64198113544681,39988,4475.25971791063,29.1828336188942,29.1828336188942
04-Jun-2022 21:22:04,-0.6990011089365,-0.863047450981425,39984,4476.34989978895,29.1826655562753,29.1826655562753
04-Jun-2022 21:22:05,-0.754003556299608,3.62683111664247,39983,4476.38857617153,29.1824658195533,29.1824658195533
04-Jun-2022 21:22:06,-0.952359768081124,0.387953237777731,39985,4477.03396614917,29.1822417605412,29.1822417605412
04-Jun-2022 21:22:07,-1.55732483988891,4.25512686256475,39983,4477.51127420022,29.1819980358541,29.1819980358541
04-Jun-2022 21:22:08,-1.92900309348016,3.93835065468809,39985,4477.34256249061,29.1817223819059,29.1817223819059
04-Jun-2022 21:22:09,-1.5099473657059,3.80133140319896,39983,4475.97250731372,29.1814084575043,29.1814084575043
04-Jun-2022 21:22:10,-1.60664402794202,3.44796010518002,39984,4470.79359136265,29.1810744920056,29.1810744920056
04-Jun-2022 21:22:11,-2.32772813989152,-0.441962732016361,39989,4463.52841043473,29.1807078540628,29.1807078540628
04-Jun-2022 21:22:12,-2.4738681485133,-0.77334067010437,39993,4455.53390834052,29.1802977318843,29.1802977318843
04-Jun-2022 21:22:13,-2.32371359399036,1.18553974333972,39993,4449.45392183708,29.1798435165642,29.1798435165642
