Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude
16-Jun-2022 18:47:01,-0.26317576155293,0.0769231728525805,39991,4462.16623449848,29.8052327163442,29.8052327163442
16-Jun-2022 18:47:02,0.130766496040053,-1.53864609095222,39990,4468.2287418142,29.8054304825912,29.8054304825912
16-Jun-2022 18:47:03,0.41459542457352,-2.8541867176264,39988,4474.37408139726,29.8056204217219,29.8056204217219
16-Jun-2022 18:47:04,0.43252037547694,0.367145979989159,39988,4479.87765013144,29.8058014777082,29.8058014777082
16-Jun-2022 18:47:05,0.768862257780654,7.24138450061606,39986,4487.44184822637,29.8059693893611,29.8059693893611
16-Jun-2022 18:47:06,1.3139708321284,11.4623489171901,39985,4497.54939353135,29.8061277469261,29.8061277469261
16-Jun-2022 18:47:07,1.86390203923708,12.0120989413629,39983,4508.71808536029,29.806288897888,29.806288897888
16-Jun-2022 18:47:08,2.0567800131742,6.67559531562808,39982,4518.43399921738,29.8064529370138,29.8064529370138
16-Jun-2022 18:47:09,2.24531656914667,6.11633864516396,39984,4525.43564299103,29.8066134414647,29.8066134414647
16-Jun-2022 18:47:10,1.22115331327376,-0.563765337381242,39987,4529.07237497502,29.8067702153842,29.8067702153842
16-Jun-2022 18:47:11,0.682524355216344,-3.51645767881255,39990,4527.76485703978,29.8069335289612,29.8069335289612
16-Jun-2022 18:47:12,0.360197581830334,-1.38825757178652,39989,4523.54144246884,29.8071026503233,29.8071026503233
